smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
CNc1nnc(Sc2cnn(-c3ccccc3)c(=O)c2Cl)s1,0.0102,0.0097,0.007,0.0022,0.3696,0.6026,0.3314,0.0094,0.092,0.0086,0.0053,0.0056,0.6103,0.2719,0.1082,0.0578,0.3051,0.0232,0.0168,0.0181,0.2945,0.0371,0.0269,0.0251,0.3608,0.055,0.0345,0.0311,0.0811,0.0152,0.0087,0.0078,0.0,0.0046,0.0096,0.0,0.4067,0.4093,0.4899,0.6191,0.7308,0.5754,0.4615,0.5384,0.2974,0.236,0.1142,0.0609,0.0174,0.5032,0.7159,0.753846,1101,0.753846,0.803279,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,Cn1sc(=O)n(Cc2ccccc2)c1=O,KEPT,,0.716981,0.772152,Cc1ncc([N+](=O)[O-])n1CCO,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
Cn1cc(NC(=O)c2ncsc2C(F)(F)F)c(=O)n(C)c1=O,0.0025,0.0021,0.0015,0.0005,0.4354,0.1693,0.0732,0.0132,0.0315,0.0018,0.0014,0.0031,0.4696,0.0548,0.025,0.0331,0.0409,0.0011,0.0013,0.0048,0.0671,0.0026,0.0027,0.0097,0.1092,0.0063,0.006,0.0139,0.0596,0.0105,0.0065,0.0067,0.0,0.0,0.0,0.0,0.0188,0.1134,0.0005,0.0,0.0,0.0141,0.0119,0.1955,0.0585,0.1351,0.0276,0.0131,0.0094,0.0459,0.7267,0.815217,1100,0.815217,0.816667,N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1,Cn1ncnc2c(=O)n(C)c(=O)nc1-2,FILTERED,motif:quinolone,0.629630,0.629630,CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
O=[N+]([O-])c1c(Cl)cccc1OCCOCC(F)(F)C(F)(F)F,0.0042,0.0036,0.0026,0.0008,0.3887,0.3264,0.1475,0.0096,0.073,0.006,0.0039,0.0048,0.4837,0.3196,0.1262,0.03,0.4576,0.0592,0.0346,0.0216,0.2737,0.031,0.0227,0.0226,0.4327,0.0919,0.0512,0.0334,0.0911,0.0176,0.0097,0.0082,0.0,0.0001,0.0001,0.0,0.0783,0.2979,0.4689,0.0112,0.0957,0.4307,0.2171,0.399,0.2065,0.245,0.095,0.0443,0.0146,0.245,0.6762,0.653846,1099,0.653846,0.808219,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1.[Cl-],KEPT,,0.000000,0.000000,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CC(=O)[O-].[Hg+][c]1ccccc1
CC(=O)Nc1nc(C(=O)Nc2cc3c(cc2Cl)NC(=O)CO3)cs1,0.0008,0.0006,0.0005,0.0001,0.3581,0.4496,0.2181,0.0081,0.0322,0.0019,0.0015,0.0032,0.5133,0.2065,0.0804,0.0341,0.0536,0.0015,0.0018,0.0056,0.1005,0.0049,0.0046,0.0121,0.2764,0.03,0.0207,0.0237,0.0478,0.0082,0.0053,0.006,0.0,0.0008,0.0017,0.0,0.0062,0.0828,0.0008,0.0009,0.0006,0.0525,0.0134,0.2283,0.1675,0.1536,0.0782,0.0372,0.0103,0.0615,0.7395,0.815789,1098,0.815789,0.815789,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,FILTERED,motif:aminoglycoside_h1,0.682540,0.682540,CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
Cc1noc(NC(=O)CSc2ncc(C(F)(F)F)cc2Cl)n1,0.0086,0.0079,0.0057,0.0018,0.4171,0.0814,0.0391,0.0181,0.0869,0.0079,0.005,0.0055,0.4942,0.0574,0.0264,0.0391,0.1069,0.004,0.0039,0.0086,0.1456,0.0093,0.008,0.0155,0.1732,0.0135,0.0113,0.0191,0.1008,0.0202,0.011,0.0088,0.0,0.0007,0.0002,0.0,0.0256,0.2601,0.1366,0.0494,0.3094,0.4845,0.5132,0.5951,0.4095,0.1704,0.0225,0.0123,0.0129,0.3093,0.6845,0.802083,1097,0.802083,0.774194,N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)Nc4cc(C(F)(F)F)ccc4Cl)CC3)cc21,KEPT,,0.750000,0.789474,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
O=[N+]([O-])c1ccc(N2CCCC(C3OCCO3)C2)c(F)c1,0.0067,0.006,0.0044,0.0014,0.3625,0.0513,0.0266,0.0161,0.0501,0.0035,0.0025,0.004,0.4995,0.0534,0.0251,0.0418,0.0417,0.0011,0.0014,0.0051,0.1133,0.0059,0.0055,0.0136,0.1385,0.0093,0.0084,0.0171,0.0834,0.0159,0.009,0.0079,0.003,0.0647,0.0325,0.005,0.0253,0.2029,0.1202,0.0173,0.0056,0.1229,0.1881,0.4532,0.2113,0.1443,0.0235,0.0128,0.0124,0.1496,0.6878,0.729730,1096,0.729730,0.777778,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,N[C@H]1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,FILTERED,motif:aminoglycoside_h1; pains:anil_di_alk_A(478),0.729167,0.732143,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)C[C@@H]4O[C@H]4/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1
N#CC(=Cc1ccc([N+](=O)[O-])o1)c1nc2ccccc2[nH]1,0.0022,0.0017,0.0013,0.0004,0.399,0.331,0.1467,0.0094,0.0901,0.0082,0.005,0.0054,0.5366,0.1989,0.0764,0.0363,0.5033,0.0775,0.0424,0.0225,0.1923,0.0151,0.0121,0.0178,0.306,0.0364,0.024,0.0251,0.08,0.015,0.0086,0.0077,0.0,0.0,0.0,0.0,0.8542,0.726,0.9502,0.997,0.9993,0.9494,0.9332,0.8916,0.4926,0.2344,0.076,0.0352,0.0138,0.8659,0.8125,0.661765,1095,0.661765,0.666667,O=[N+]([O-])c1ccc(-c2nc(N(CCO)CCO)c3ccccc3n2)o1,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,KEPT,,0.625000,0.711538,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl
N#CC(=Cc1ccc([N+](=O)[O-])o1)C(=O)Nc1ncc(Cc2cc(Cl)ccc2Cl)s1,0.0039,0.0031,0.0023,0.0008,0.445,0.2616,0.1123,0.0124,0.0551,0.004,0.0028,0.0042,0.5209,0.0801,0.034,0.0381,0.2749,0.0178,0.013,0.0145,0.2248,0.0204,0.0157,0.0195,0.1944,0.0154,0.0122,0.0189,0.0641,0.0114,0.0069,0.0069,0.0,0.0,0.0,0.0,0.4922,0.3995,0.0556,0.2303,0.9729,0.6206,0.6989,0.7754,0.2952,0.1981,0.046,0.0221,0.0128,0.5045,0.7145,0.695122,1094,0.695122,0.702703,O=C(N/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,KEPT,,0.640000,0.750000,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl
COCCn1nc(C)c(CNc2cc(C)nc(N)n2)c1C,0.0019,0.0015,0.0011,0.0003,0.4943,0.0975,0.0424,0.0196,0.0746,0.006,0.0039,0.0049,0.542,0.074,0.0318,0.0427,0.0448,0.0012,0.0015,0.0053,0.2373,0.0207,0.0161,0.0213,0.2876,0.0298,0.0212,0.0264,0.0877,0.0166,0.0093,0.008,0.0,0.0008,0.0011,0.0001,0.0179,0.1036,0.0007,0.0001,0.0019,0.0332,0.043,0.0744,0.0644,0.1967,0.0276,0.0143,0.0143,0.0377,0.6958,0.783333,1093,0.783333,0.815385,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,FILTERED,motif:monoaminopyrimidine,0.673913,0.790698,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)[C@]2(C=C(NC(=O)/C(C)=C\C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C)C4=O)OCC(=O)O2
O=C(Nc1ccc(Oc2cccc(Br)c2)nc1)c1cnns1,0.0032,0.0027,0.0019,0.0006,0.2934,0.0285,0.0179,0.0208,0.1058,0.0106,0.0063,0.006,0.5813,0.0877,0.0395,0.0634,0.2703,0.0183,0.0137,0.0161,0.2451,0.0248,0.019,0.0223,0.2203,0.0205,0.0157,0.0224,0.0954,0.0187,0.0103,0.0084,0.0,0.0,0.0002,0.0001,0.0488,0.116,0.0114,0.0018,0.0706,0.1495,0.0763,0.1727,0.1652,0.2017,0.0235,0.0138,0.0178,0.0903,0.7034,0.796610,1092,0.796610,0.796610,CC(=O)Oc1cccc(C)c1,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.738095,0.702128,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
O=C(CCn1cnc([N+](=O)[O-])c1)Nc1nc(-c2ccc[nH]2)cs1,0.0032,0.0028,0.002,0.0006,0.3693,0.0704,0.0346,0.0141,0.033,0.002,0.0015,0.0032,0.5296,0.1681,0.0664,0.0377,0.0412,0.0011,0.0013,0.0049,0.082,0.0036,0.0035,0.0108,0.068,0.0033,0.0036,0.0109,0.0485,0.0083,0.0054,0.0061,0.0,0.0001,0.0001,0.0,0.0106,0.2274,0.0192,0.0002,0.0071,0.2764,0.0584,0.2698,0.2144,0.1305,0.0289,0.0132,0.0098,0.1204,0.6537,0.766234,1091,0.766234,0.785714,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.661290,0.820513,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNC(=O)C(N)CCCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+]
COc1ccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])s3)CC2)cc1OC,0.003,0.0026,0.0018,0.0005,0.2593,0.0216,0.0142,0.0184,0.1018,0.01,0.0061,0.0061,0.5605,0.0751,0.0374,0.076,0.0902,0.0032,0.0034,0.0083,0.1298,0.0078,0.0071,0.0163,0.2221,0.0226,0.018,0.0268,0.0545,0.0095,0.006,0.0064,0.0,0.0885,0.3035,0.0134,0.3399,0.265,0.8027,0.2606,0.2069,0.4348,0.6909,0.5542,0.2899,0.1579,0.0268,0.0442,0.0192,0.4272,0.7782,0.770270,1090,0.770270,0.761905,O=C(N/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1,O=C1NCCN1c1ncc([N+](=O)[O-])s1,KEPT,,0.716981,0.727273,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O.O.O.O=C([O-])C1[O][Sb]2[O]C(=O)C([O]2)C(C(=O)[O-])[O][Sb]2[O]C(=O)C1[O]2.[K+].[K+]
O=[N+]([O-])c1cccnc1Sc1nnc(N2CCCCC2)s1,0.0055,0.0048,0.0035,0.0011,0.4651,0.1584,0.0684,0.016,0.0576,0.0042,0.0029,0.0042,0.5355,0.065,0.0288,0.0434,0.1146,0.0043,0.0041,0.0087,0.0981,0.0047,0.0045,0.0122,0.1169,0.007,0.0067,0.0151,0.0717,0.0131,0.0077,0.0073,0.0,0.0004,0.0,0.0,0.3866,0.2828,0.6596,0.0692,0.3963,0.3634,0.7005,0.5454,0.2603,0.1628,0.0291,0.0141,0.012,0.4071,0.7384,0.782609,1089,0.782609,0.678571,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.737705,0.761905,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O
O=C(C1CCCN(c2ccsc2[N+](=O)[O-])C1)N1CCOCC1,0.004,0.0034,0.0025,0.0007,0.4361,0.1249,0.0547,0.0142,0.0321,0.0019,0.0015,0.0031,0.5373,0.108,0.0441,0.0397,0.0718,0.0022,0.0024,0.0065,0.0931,0.0043,0.0041,0.0116,0.1846,0.0143,0.0115,0.0188,0.0469,0.008,0.0052,0.0059,0.0,0.5663,0.0072,0.0,0.0069,0.1305,0.0658,0.0152,0.0004,0.141,0.1924,0.1255,0.1875,0.1562,0.0926,0.0148,0.0112,0.0961,0.6469,0.734375,1088,0.734375,0.785714,O=[N+]([O-])c1cncn1CCN1CCOCC1,O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,KEPT,,0.740741,0.750000,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,COc1ccc(C[C@@H](N)C(=O)N[C@@H]2[C@@H](O)[C@@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1
O=c1c([N+](=O)[O-])cccn1Cc1c(Cl)ccc2cccnc12,0.0279,0.029,0.0211,0.0074,0.292,0.6251,0.3495,0.0054,0.1294,0.0146,0.0084,0.007,0.5786,0.2968,0.1167,0.0471,0.5292,0.0973,0.0527,0.0258,0.243,0.0245,0.0188,0.022,0.4042,0.0728,0.0431,0.0335,0.1557,0.0358,0.0177,0.0114,0.0,0.0064,0.0091,0.0001,0.1739,0.4039,0.7777,0.7813,0.6881,0.543,0.7464,0.606,0.341,0.2622,0.1336,0.0708,0.0177,0.5624,0.7027,0.750000,1087,0.750000,0.636364,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.692308,0.692308,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
O=[N+]([O-])c1nn(Cc2ccc(F)c3cccnc23)cc1Br,0.0197,0.02,0.0144,0.0049,0.4322,0.0865,0.0402,0.0175,0.0652,0.0051,0.0034,0.0046,0.5082,0.0438,0.0213,0.0452,0.2391,0.0141,0.0109,0.0138,0.1461,0.0092,0.008,0.0155,0.206,0.0176,0.0138,0.0206,0.1392,0.0307,0.0154,0.0105,0.0,0.0,0.0,0.0,0.0109,0.1113,0.1175,0.0014,0.0008,0.2946,0.3812,0.392,0.1044,0.1951,0.0252,0.0142,0.0147,0.1571,0.6838,0.771429,1086,0.771429,0.642857,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.702703,0.702703,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,CC(=O)Oc1ccc(Cl)c2cccnc12
CN(c1ccccc1F)S(=O)(=O)c1cc(C(=O)O)c(F)cc1Cl,0.0156,0.0152,0.011,0.0037,0.1995,0.0118,0.0095,0.0228,0.1008,0.0099,0.0061,0.0063,0.5372,0.0556,0.0271,0.057,0.0786,0.0027,0.0028,0.0077,0.1578,0.0107,0.0094,0.0182,0.0842,0.0047,0.005,0.0141,0.1699,0.0412,0.0201,0.0125,0.0006,0.083,0.0228,0.0005,0.012,0.2549,0.1526,0.1907,0.0059,0.4806,0.1751,0.3559,0.1841,0.1494,0.0261,0.0126,0.0159,0.2013,0.6969,0.784314,1085,0.750000,0.782051,O=C(O)c1cc(S(=O)(=O)O)ccc1O,CC1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.CS(=O)(=O)O,FILTERED,motif:sulfonamide_h1,0.428571,0.470588,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
CCN(C)C(=O)C1CSCN1C(=O)c1ccc([N+](=O)[O-])s1,0.0284,0.0298,0.0216,0.0075,0.4497,0.1323,0.0576,0.0151,0.0803,0.007,0.0044,0.0051,0.5686,0.0923,0.0395,0.0514,0.2005,0.0102,0.0083,0.012,0.2335,0.0226,0.0173,0.0208,0.2593,0.0271,0.0194,0.0238,0.0754,0.014,0.0082,0.0075,0.0,0.5957,0.2194,0.0001,0.1104,0.2094,0.3201,0.7475,0.7875,0.737,0.7314,0.5618,0.3862,0.2106,0.1034,0.044,0.0159,0.5102,0.6084,0.700000,1084,0.700000,0.781250,O=C(N/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1,O=C1NCCN1c1ncc([N+](=O)[O-])s1,KEPT,,0.722222,0.762712,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+]
CC1CCCC(Sc2ccc([N+](=O)[O-])c3cnccc23)C1,0.0072,0.0065,0.0047,0.0015,0.5078,0.1382,0.0589,0.0198,0.0768,0.0064,0.0041,0.005,0.593,0.0865,0.0367,0.0549,0.3688,0.0345,0.0233,0.021,0.1411,0.0084,0.0074,0.0158,0.1686,0.0121,0.0103,0.0188,0.1256,0.0265,0.0137,0.0098,0.001,0.0009,0.0005,0.0004,0.166,0.2365,0.0754,0.0025,0.2416,0.3415,0.2389,0.6086,0.2136,0.2211,0.0356,0.0177,0.0163,0.236,0.7675,0.800000,1083,0.800000,0.724138,O=[N+]([O-])c1cncn1CCN1CCOCC1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.780000,0.765957,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Cc1c2oc3c(C)ccc(C(=O)OC(C)C4NC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)NC4=O)c3nc-2c(C(=O)OC(C)C2NC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)NC2=O)c(N)c1=O
