smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id,known_antibiotics_novelty,hts_hit_novelty,closest_antibiotic,closest_hts_hit,filter_status,filter_reason,scaffold_antibiotics_novelty,scaffold_hts_hit_novelty,closest_antibiotic_scaffold,closest_hts_hit_scaffold
CCc1cc(C(=O)Cc2ccc3ccccc3n2)c(O)c(O)c1OC,0.004,0.0034,0.0025,0.0008,0.2054,0.0089,0.0066,0.0155,0.1805,0.0248,0.0138,0.0101,0.2709,0.0082,0.0059,0.025,0.0223,0.0005,0.0008,0.004,0.0712,0.0028,0.0028,0.0106,0.0593,0.0027,0.0032,0.0111,0.1427,0.0316,0.0161,0.011,0.0,0.0,0.0,0.0,0.6548,0.6869,0.9098,0.0516,0.961,0.817,0.7284,0.8827,0.785,0.1063,0.0092,0.0057,0.0098,0.7197,0.633,0.780000,186,0.780000,0.780488,Oc1ccc2ccccc2c1,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,FILTERED,pains:catechol_A(92),0.666667,0.666667,O=C([C@@H](O)CO)N1CC=C(c2c(F)cc(N3C[C@H](COc4ccon4)OC3=O)cc2F)CC1,CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1
O=C1C(=Cc2cc(Br)cc(Br)c2O)N=C2CCCCCN12,0.0032,0.0027,0.0019,0.0006,0.0174,0.0005,0.0008,0.0048,0.026,0.0014,0.0011,0.0028,0.1249,0.0023,0.0023,0.0135,0.0241,0.0006,0.0008,0.0038,0.0192,0.0004,0.0006,0.0049,0.0449,0.0019,0.0024,0.0091,0.0629,0.0112,0.0068,0.0068,0.0,0.0,0.0,0.0,0.415,0.5675,0.8468,0.7317,0.977,0.9142,0.6114,0.8837,0.7194,0.0358,0.0023,0.0019,0.0051,0.7407,0.676,0.839286,185,0.833333,0.836066,C=CN1CCCC1=O,O=C(O)c1c(O)c2c([nH]c1=O)CCCC2,KEPT,,0.758621,0.758621,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,Cc1cc(O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)cn1
Oc1c(I)cc(I)cc1C=Nc1ccc2c(c1)OCCO2,0.0027,0.0022,0.0016,0.0005,0.394,0.0406,0.0247,0.0393,0.1572,0.02,0.0111,0.0084,0.6308,0.0905,0.042,0.0882,0.158,0.0074,0.0067,0.012,0.1903,0.0142,0.0118,0.0191,0.3281,0.0451,0.0309,0.0333,0.2793,0.0887,0.04,0.0195,0.0,0.0,0.0,0.0,0.3898,0.7151,0.7654,0.9335,0.9954,0.9595,0.8073,0.8253,0.6352,0.2378,0.0343,0.0187,0.0245,0.7807,0.7799,0.800000,184,0.800000,0.806452,Oc1c(I)cc(Cl)c2cccnc12,O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I,KEPT,,0.788462,0.605263,C1N2CN3CN1CN(C2)C3,Oc1c(Cl)cc(Cl)c2cccnc12
O=[N+]([O-])c1ccccc1C(=Cc1ccc(O)cc1O)c1ccncc1,0.0008,0.0006,0.0004,0.0001,0.0717,0.0024,0.0026,0.0085,0.0418,0.0027,0.002,0.0036,0.2796,0.0092,0.0063,0.0242,0.0116,0.0002,0.0004,0.0025,0.0509,0.0017,0.0018,0.0084,0.0586,0.0026,0.0031,0.0103,0.0559,0.0098,0.0061,0.0064,0.0,0.0,0.0,0.0,0.7696,0.6365,0.8558,0.9981,0.998,0.9247,0.8903,0.7544,0.7262,0.0634,0.0032,0.0025,0.0071,0.8393,0.6183,0.705882,183,0.705882,0.696429,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.730769,0.617647,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,Oc1c(Cl)cc(Cl)c2cccnc12
Cc1[nH]nc(-c2ccc(O)cc2O)c1Oc1ccc(Cl)cc1,0.0011,0.0008,0.0006,0.0002,0.1942,0.0083,0.0061,0.0126,0.0362,0.0022,0.0016,0.0033,0.3607,0.0159,0.0095,0.0286,0.0132,0.0003,0.0004,0.0026,0.0589,0.0021,0.0022,0.0089,0.1176,0.0067,0.0063,0.0145,0.05,0.0085,0.0054,0.006,0.0,0.0,0.0,0.0,0.5246,0.5837,0.9053,0.9658,0.9478,0.8248,0.8376,0.7681,0.4416,0.0924,0.005,0.0036,0.0085,0.7555,0.6986,0.711111,182,0.711111,0.740000,Cc1cc(O)ccc1Cl,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,KEPT,,0.592593,0.592593,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
O=C1C(=Cc2cccc(Br)c2)SC(=S)N1N=Cc1cc([N+](=O)[O-])ccc1O,0.0069,0.0057,0.0042,0.0015,0.4489,0.112,0.0507,0.0178,0.0494,0.0034,0.0024,0.0039,0.39,0.0212,0.0119,0.0312,0.1563,0.0068,0.006,0.0103,0.0897,0.0041,0.0039,0.0114,0.2125,0.0184,0.0142,0.0209,0.068,0.0123,0.0073,0.0071,0.0,0.0,0.0,0.0,0.8484,0.5287,0.9588,0.5701,0.9965,0.8388,0.8457,0.8472,0.6697,0.158,0.0204,0.0112,0.0116,0.7893,0.7042,0.704918,181,0.704918,0.788732,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(O)c2ncccc12,FILTERED,pains:hzone_phenol_A(479); pains:ene_rhod_A(235),0.800000,0.760870,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,Oc1c(Cl)cc(Cl)c2cccnc12
Oc1ccc(C=Nn2c(-c3ccco3)csc2=Nc2ccc(F)cc2F)c(O)c1,0.0013,0.001,0.0007,0.0002,0.2068,0.0107,0.0075,0.0121,0.0176,0.0008,0.0007,0.0023,0.2508,0.0081,0.0057,0.0203,0.0245,0.0006,0.0008,0.0036,0.0323,0.0009,0.001,0.0064,0.0369,0.0014,0.0019,0.0079,0.032,0.0051,0.0036,0.0049,0.0,0.0,0.0,0.0,0.3107,0.5878,0.8269,0.9888,0.9924,0.9121,0.3211,0.7976,0.5582,0.0669,0.0032,0.0024,0.0064,0.6995,0.7283,0.826087,180,0.826087,0.826087,CCCCCCc1ccc(O)cc1O,CCCCCCc1ccc(O)cc1O,FILTERED,pains:hzone_phenol_A(479); pains:hzone_phenol_B(215),0.741379,0.745098,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Oc1c(Cl)cc(Cl)c2cccnc12
CN(C)S(=O)(=O)c1cc(N=Cc2cccc(O)c2O)ccc1Cl,0.0006,0.0004,0.0003,0.0001,0.1431,0.0062,0.0051,0.0106,0.021,0.0011,0.0009,0.0025,0.232,0.0068,0.005,0.0194,0.0082,0.0002,0.0003,0.002,0.025,0.0006,0.0008,0.0056,0.0248,0.0009,0.0013,0.0065,0.039,0.0064,0.0043,0.0054,0.0,0.0,0.0,0.0,0.4043,0.588,0.6895,0.9657,0.9932,0.8492,0.5358,0.7692,0.7022,0.0549,0.0025,0.002,0.0058,0.7219,0.7487,0.780000,179,0.780000,0.785714,Cc1cc(O)ccc1Cl,O=S(=O)(O)O.Oc1cccc2cccnc12,FILTERED,motif:sulfonamide_h1; pains:catechol_A(92),0.708333,0.291667,CCCCc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(NC)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(cc(O)c(CN5CCN(Cc6ccc(-c7ccccc7)cc6)CC5)c4O)[C@H](C(=O)O)NC3=O)OC(C(=O)O)C(O)C2O)cc1,Oc1c(Cl)cc(Cl)c2cccnc12
CC1CCc2c(sc3nc(C(C#N)=Cc4cc(Br)c(O)c(Br)c4)[nH]c(=O)c23)C1,0.0015,0.0011,0.0008,0.0003,0.0693,0.0021,0.0023,0.008,0.0191,0.0009,0.0008,0.0024,0.0943,0.0015,0.0017,0.0109,0.0131,0.0003,0.0004,0.0026,0.0146,0.0003,0.0004,0.0041,0.0133,0.0004,0.0007,0.0047,0.0326,0.0052,0.0037,0.005,0.0,0.0,0.0,0.0,0.6568,0.5705,0.8429,0.952,0.9784,0.8023,0.8091,0.8893,0.5287,0.0286,0.0013,0.0012,0.0042,0.7811,0.7183,0.837607,178,0.837607,0.811111,C=CCNc1c(O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N2,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,FILTERED,motif:quinolone,0.803030,0.786885,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
O=C(NN=C1C=CC(=NOC(=O)c2ccccc2Br)C=C1)c1ccccc1O,0.0012,0.0009,0.0007,0.0002,0.0027,0.0001,0.0002,0.002,0.0147,0.0007,0.0006,0.0021,0.0202,0.0002,0.0004,0.0043,0.0052,0.0001,0.0002,0.0016,0.0117,0.0002,0.0003,0.0037,0.005,0.0001,0.0003,0.0029,0.0291,0.0046,0.0033,0.0047,0.0,0.0,0.0,0.0,0.7171,0.5304,0.8215,0.9352,0.8261,0.8568,0.6369,0.7138,0.4289,0.01,0.0008,0.0007,0.0024,0.7185,0.6269,0.821429,177,0.811321,0.645833,O=C(O)CNC(=O)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1O,FILTERED,pains:quinone_A(370),0.645833,0.641026,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
C=C(C)CN=c1scc(-c2cccs2)n1N=Cc1ccc(O)c(O)c1,0.001,0.0007,0.0005,0.0002,0.117,0.0045,0.004,0.0096,0.0174,0.0008,0.0007,0.0023,0.2714,0.0093,0.0063,0.0217,0.0135,0.0003,0.0004,0.0026,0.0258,0.0007,0.0008,0.0056,0.0258,0.0009,0.0013,0.0066,0.0319,0.0051,0.0036,0.0049,0.0,0.0,0.0,0.0,0.7366,0.635,0.9719,0.8098,0.9922,0.9095,0.4035,0.8149,0.5101,0.056,0.0025,0.002,0.0059,0.7537,0.7661,0.820896,176,0.820896,0.818182,C=CCc1ccc(O)c(OC)c1,Oc1ccccc1/N=C/c1ccncc1,FILTERED,pains:hzone_phenol_B(215); pains:catechol_A(92),0.825397,0.739130,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Oc1c(Cl)cc(Cl)c2cccnc12
COC(=O)c1ccc(CN(c2ccc(C(=O)O)c(O)c2)S(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,0.0052,0.0044,0.0032,0.001,0.2814,0.0198,0.0125,0.0179,0.099,0.0096,0.0059,0.0061,0.541,0.0634,0.029,0.0496,0.109,0.004,0.0039,0.0086,0.1072,0.0054,0.005,0.013,0.1701,0.0127,0.0108,0.0193,0.0834,0.0159,0.0091,0.008,0.0016,0.6573,0.3678,0.0041,0.712,0.5629,0.9734,0.8248,0.8809,0.7944,0.6587,0.7895,0.4882,0.1553,0.088,0.0497,0.0142,0.7428,0.6589,0.734375,175,0.734375,0.670886,Nc1ccc(C(=O)O)c(O)c1,O=C(Nc1cc(Cl)ccc1Cl)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,FILTERED,motif:sulfonamide_h1,0.620690,0.689655,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F
CC(C)n1ncc(C(=O)NNC(=O)c2cc([N+](=O)[O-])ccc2O)c1C(F)(F)F,0.007,0.0063,0.0045,0.0015,0.0446,0.0015,0.0019,0.0068,0.0458,0.0031,0.0022,0.0039,0.1134,0.0022,0.0022,0.0126,0.015,0.0003,0.0005,0.0029,0.0236,0.0006,0.0007,0.0056,0.0235,0.0009,0.0013,0.0066,0.0792,0.015,0.0086,0.0078,0.0,0.0,0.0,0.0,0.4453,0.6912,0.5978,0.9929,0.9894,0.8433,0.8731,0.7914,0.555,0.0391,0.0033,0.0024,0.0053,0.7533,0.6518,0.666667,174,0.666667,0.746032,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1ccc(O)c2ncccc12,KEPT,,0.688889,0.575758,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
C=CCN=c1scc(-c2ccccc2F)n1N=Cc1cccc(O)c1O,0.0012,0.0009,0.0007,0.0002,0.4659,0.1686,0.0709,0.0143,0.0284,0.0016,0.0013,0.003,0.5047,0.0576,0.0258,0.0372,0.088,0.0029,0.003,0.0073,0.0519,0.0018,0.0019,0.0083,0.1418,0.009,0.008,0.016,0.0474,0.008,0.0052,0.0059,0.0,0.0011,0.0,0.0,0.914,0.7315,0.9708,0.9963,0.9997,0.9445,0.858,0.8648,0.6646,0.1477,0.0279,0.013,0.0103,0.8827,0.7021,0.838235,173,0.838235,0.818182,C=CCc1ccc(O)c(OC)c1,Oc1ccccc1/N=C/c1ccncc1,FILTERED,pains:hzone_phenol_A(479); pains:catechol_A(92),0.804878,0.744186,CN(C)[C@@H]1C(O)=C(C(=O)NC(C(=O)O)N2CCN(CCO)CC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,Oc1c(Cl)cc(Cl)c2cccnc12
CCOC(=O)c1sc(N=Cc2cc(Cl)cc([N+](=O)[O-])c2O)cc1C,0.0066,0.0057,0.0042,0.0014,0.4654,0.091,0.0424,0.022,0.0935,0.0087,0.0054,0.0059,0.5974,0.1374,0.0558,0.0549,0.1672,0.0079,0.0069,0.0116,0.1214,0.0066,0.006,0.014,0.2262,0.0214,0.0165,0.0238,0.1065,0.0215,0.0116,0.0091,0.0,0.0,0.0,0.0,0.5403,0.7671,0.8861,0.9924,0.9955,0.8443,0.9161,0.8367,0.7253,0.1982,0.0333,0.0165,0.0159,0.8338,0.6313,0.760000,172,0.760000,0.703125,CCOC(=O)/C(=C/c1ncc([N+](=O)[O-])n1C)C(C)=O,CCOC(=O)c1c(C)cc(O)c(C=O)c1O,KEPT,,0.788462,0.575758,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Oc1c(Cl)cc(Cl)c2cccnc12
O=C(NCCCSc1ccccc1)c1cc(Cl)c(O)c(Cl)c1,0.0016,0.0013,0.001,0.0003,0.0541,0.0017,0.0021,0.0084,0.0418,0.0027,0.002,0.0036,0.2815,0.009,0.0063,0.0254,0.0354,0.0009,0.0012,0.0047,0.0484,0.0016,0.0017,0.0082,0.0317,0.0012,0.0017,0.0078,0.0629,0.0111,0.0067,0.0067,0.0,0.0,0.0001,0.0004,0.6696,0.6276,0.9579,0.9926,0.9653,0.8675,0.7822,0.8228,0.6422,0.0619,0.0033,0.0025,0.0073,0.8142,0.7224,0.705882,171,0.666667,0.760000,O=C(O)CNC(=O)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1O,KEPT,,0.708333,0.611111,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
COc1ccc(OCC(=O)c2ccc(O)c(C)c2O)cc1,0.0008,0.0006,0.0004,0.0001,0.0071,0.0002,0.0004,0.0031,0.0187,0.0009,0.0008,0.0024,0.0378,0.0005,0.0007,0.0062,0.0062,0.0001,0.0002,0.0018,0.0182,0.0004,0.0005,0.0047,0.0099,0.0003,0.0005,0.0041,0.033,0.0053,0.0037,0.005,0.0,0.0,0.0,0.0,0.577,0.4324,0.7535,0.8139,0.881,0.6467,0.8244,0.6356,0.5858,0.0146,0.0009,0.0008,0.003,0.6834,0.6647,0.760000,170,0.760000,0.777778,C=CCc1ccc(O)c(OC)c1,CCOC(=O)c1c(C)cc(O)c(C=O)c1O,KEPT,,0.645833,0.653846,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@H]2C[C@@H]3CC[C@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1
CC(Oc1cccc2ccccc12)C(=O)NN=Cc1ccccc1O,0.0013,0.001,0.0008,0.0002,0.1265,0.0051,0.0045,0.0109,0.0284,0.0016,0.0013,0.0029,0.3293,0.0129,0.0082,0.0285,0.0391,0.001,0.0013,0.0049,0.0533,0.0018,0.0019,0.0086,0.0461,0.0019,0.0024,0.0092,0.0483,0.0082,0.0053,0.006,0.0061,0.0,0.0,0.0,0.7142,0.3399,0.6498,0.9152,0.9969,0.849,0.8165,0.5047,0.4688,0.0754,0.0037,0.0028,0.0079,0.695,0.79,0.770270,169,0.770270,0.738462,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-],FILTERED,pains:hzone_phenol_A(479),0.685185,0.750000,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
COc1cccc(-c2nc(Nc3cccc(F)c3)c3ccccc3n2)c1O,0.0009,0.0006,0.0005,0.0001,0.0151,0.0004,0.0007,0.0044,0.0189,0.0009,0.0008,0.0024,0.1416,0.0028,0.0026,0.0144,0.0114,0.0002,0.0004,0.0025,0.0237,0.0006,0.0007,0.0054,0.0115,0.0003,0.0006,0.0044,0.0361,0.0059,0.004,0.0052,0.0,0.0,0.0,0.0,0.7942,0.6747,0.8669,0.9457,0.9894,0.8227,0.7903,0.8071,0.3353,0.0288,0.0013,0.0011,0.0043,0.7807,0.7242,0.773585,168,0.773585,0.774648,Nc1c2ccccc2nc2ccccc12,CCc1ccc(Nc2c3c(nc4ccccc24)CCC3)cc1,KEPT,,0.711538,0.604651,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
COc1cc(C=C2CCc3oc(C(=O)O)c(C)c3C2=O)cc(Cl)c1O,0.0014,0.0011,0.0008,0.0002,0.1994,0.0104,0.0075,0.0128,0.0421,0.0027,0.002,0.0037,0.2696,0.0091,0.0063,0.0223,0.0189,0.0004,0.0006,0.0033,0.0203,0.0005,0.0006,0.005,0.0511,0.0022,0.0027,0.0096,0.049,0.0084,0.0054,0.0061,0.0,0.0,0.0,0.0,0.6264,0.5159,0.9016,0.9441,0.9834,0.8744,0.7957,0.8236,0.6686,0.0724,0.0039,0.0029,0.007,0.7926,0.6171,0.820896,167,0.820896,0.770115,C=CCc1ccc(O)c(OC)c1,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,KEPT,,0.769231,0.759259,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl
Nc1c(Cl)cc(Cl)cc1C(=O)OCC(=O)c1ccc(O)cc1O,0.0014,0.001,0.0008,0.0002,0.1356,0.0057,0.0048,0.0106,0.0361,0.0022,0.0017,0.0033,0.2691,0.009,0.0062,0.0221,0.0231,0.0005,0.0007,0.0036,0.0529,0.0018,0.0019,0.0084,0.1052,0.0058,0.0057,0.0136,0.0425,0.0071,0.0047,0.0056,0.0,0.0,0.0,0.0,0.4071,0.5073,0.9037,0.8525,0.9109,0.7745,0.3583,0.7315,0.5957,0.074,0.0037,0.0029,0.0075,0.6713,0.7634,0.708333,166,0.708333,0.745098,Nc1ccc(C(=O)O)c(O)c1,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,KEPT,,0.750000,0.656250,Cc1cc(O)cc(C)c1Cl,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
Oc1ccc(-c2nc(COc3ccc(Cl)cc3)n[nH]2)cc1,0.0007,0.0006,0.0004,0.0001,0.0015,0.0,0.0001,0.0016,0.0205,0.001,0.0009,0.0025,0.0089,0.0001,0.0002,0.0026,0.004,0.0001,0.0001,0.0014,0.0191,0.0004,0.0006,0.0048,0.0128,0.0004,0.0007,0.0047,0.0351,0.0057,0.0039,0.0051,0.0,0.0,0.0,0.0,0.5211,0.4694,0.5442,0.9597,0.9678,0.7778,0.7623,0.6563,0.498,0.0114,0.0009,0.0008,0.0025,0.6841,0.719,0.740741,165,0.740741,0.782609,CCCCCCCCCCCC[N+](C)(C)CCOc1ccc(Cl)cc1,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,KEPT,,0.600000,0.717391,O=[N+]([O-])c1cncn1CCN1CCOCC1,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-]
CC(=O)N(c1ccc(NC(=O)c2cccc(O)c2O)cc1)C1CC1,0.0005,0.0003,0.0003,0.0001,0.0051,0.0001,0.0003,0.0026,0.016,0.0007,0.0007,0.0022,0.0217,0.0002,0.0004,0.0044,0.0026,0.0,0.0001,0.0011,0.0117,0.0002,0.0003,0.0037,0.0033,0.0001,0.0002,0.0024,0.0292,0.0046,0.0033,0.0047,0.0,0.0,0.0,0.0,0.7957,0.4909,0.8754,0.8906,0.9572,0.8926,0.5611,0.7861,0.5778,0.01,0.0007,0.0006,0.0024,0.7586,0.6406,0.779070,164,0.779070,0.586957,CN(CCN(C)CNC(=O)C1=C(O)[C@@H](N(C)C)[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C1=O)C(=O)c1c(O)cccc1[C@@]3(C)O)CNC(=O)C1=C(O)[C@@H](N(C)C)[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C1=O)C(=O)c1c(O)cccc1[C@@]3(C)O,O=C(Nc1ccccc1)c1ccccc1O,FILTERED,motif:aminoglycoside_h1; motif:small_strained; pains:catechol_A(92),0.673469,0.366667,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
Cc1ccc(C)c(NC(=O)C(OC(=O)c2ccc(C)c(O)c2O)c2ccccc2)c1,0.001,0.0007,0.0005,0.0002,0.0371,0.0011,0.0014,0.0063,0.0363,0.0022,0.0017,0.0033,0.156,0.0033,0.003,0.0154,0.0106,0.0002,0.0003,0.0024,0.0449,0.0014,0.0016,0.0079,0.0376,0.0015,0.0019,0.0081,0.0417,0.0069,0.0046,0.0056,0.0,0.0,0.0,0.0,0.5652,0.6126,0.4913,0.8711,0.9908,0.7209,0.5287,0.8495,0.6393,0.0406,0.0019,0.0017,0.0055,0.6966,0.7248,0.760000,163,0.760000,0.763636,O=C(O)C(O)c1ccccc1,O=C(Nc1ccccc1)c1ccccc1O,FILTERED,pains:catechol_A(92),0.711111,0.529412,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,O=C(NO)c1cn(-c2cccc(C(=O)N3CCC4(CC3)C(=O)NCN4c3ccccc3)c2)nn1
COCCCN1C(=O)C(=Cc2ccc(O)cc2O)SC1=NS(=O)(=O)c1ccccc1,0.0008,0.0006,0.0004,0.0001,0.0454,0.0013,0.0017,0.0069,0.0278,0.0015,0.0012,0.0029,0.0706,0.001,0.0013,0.0091,0.01,0.0002,0.0003,0.0023,0.0145,0.0003,0.0004,0.0041,0.0217,0.0007,0.0011,0.0061,0.0334,0.0054,0.0038,0.0051,0.0,0.0,0.0,0.0,0.7177,0.5343,0.8542,0.8575,0.9988,0.7856,0.568,0.7461,0.7011,0.0249,0.0012,0.0011,0.0041,0.7515,0.6461,0.797101,162,0.797101,0.797101,CCCCCCc1ccc(O)cc1O,CCCCCCc1ccc(O)cc1O,KEPT,,0.710526,0.781818,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
