smiles,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL
CC=1C=CC(=CC1)C(=O)NC(CC(=O)NCC2=CC(=NO2)C(N)=O)C=3C=CC=CC3,Z1452987060,406.435,406.435,1.509,-4.897,3,4,127.32,10,https://real.enamine.net/public-enum-files/Z1452987060
CC1(C)C(=O)NC=2C=CC(=CC21)C(=O)N3CCOC(C3)C4=CC=CS4,Z1453181546,356.441,356.441,2.048,-4.289,1,3,58.64,3,https://real.enamine.net/public-enum-files/Z1453181546
CN1N=NC(CNC(=O)N2CC=3C=CC=CC3CC2C=4C=CC=CC4)=N1,Z1906579169,348.403,348.403,2.295,-3.266,1,4,75.94,3,https://real.enamine.net/public-enum-files/Z1906579169
COC=1C=CC(=CC1OC)CN2C=C(C=N2)C(=O)N3CCCC(C3)C4=NC=CN4,Z1746481296,395.456,395.456,0.976,-2.855,1,5,85.27,6,https://real.enamine.net/public-enum-files/Z1746481296
CC1=C(N=NN1CC=2C=CC(=CC2)C(F)(F)F)C(=O)N3CC(O)C4(CC4)C3,Z1906997030,380.365,380.365,1.868,-3.261,1,4,71.25,4,https://real.enamine.net/public-enum-files/Z1906997030
CC1(C)CN(C(=O)CCC=2C=CC(C#N)=CC2)C=3C=CC=CC3O1,Z1454062848,320.386,320.386,3.67,-4.746,0,3,53.33,4,https://real.enamine.net/public-enum-files/Z1454062848
CC1=CC=C(CNC(=O)C2=NN(C=C2O)C=3C=CC(F)=CC3C)C(=O)N1C,Z1907336165,370.378,370.378,2.661,-2.565,2,4,87.46,4,https://real.enamine.net/public-enum-files/Z1907336165
CN(CC(=O)N(CCC=1C=CC=CC1)CC(=O)O)S(=O)(=O)C=2C=CC=CC2,Z1454890213,390.455,390.455,3.471,-3.423,1,5,94.99,8,
CCNS(=O)(=O)C=1C=CC(=CC1)C(=O)N2C[C@H]3CN(C)C[C@H]3C2,Z1907513101,337.439,337.439,0.962,-2.477,1,4,69.72,5,https://real.enamine.net/public-enum-files/Z1907513101
O=C(C1CCS(=O)(=O)CC1)N(CC=2C=CC(O)=CC2)CC3CC3,Z1454991749,337.436,337.436,-0.476,-2.623,1,4,74.68,6,https://real.enamine.net/public-enum-files/Z1454991749
CC=1C=C(C=CC1OC=2C=CN=CC2)NC(=O)C3CCN(C)C3=O,Z1907971469,325.363,325.363,1.939,-3.22,1,3,71.53,5,https://real.enamine.net/public-enum-files/Z1907971469
CC=1C=CC=C2CCN(CC12)C(=O)C3CCCN(C3)S(=O)(=O)C=4C=CC(=CC4)[N+]([O-])=O,Z1864185732,443.518,443.518,3.399,-5.357,0,5,100.83,3,https://real.enamine.net/public-enum-files/Z1864185732
CC1=NC(=NN1C2=CC=CC=C2C(C)C)C(=O)NC3CC(F)(F)C3,Z1864220909,334.365,334.365,2.915,-4.156,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z1864220909
COC=1C=CC(=NC1)N2CCN(CC2)C(=O)C=3C=C(C)OC3C,Z1910969135,315.368,315.368,2.411,-2.851,0,4,58.81,4,https://real.enamine.net/public-enum-files/Z1910969135
O=C(NC=1C=CC2=C(C1)CCC(=O)N2CC=3C=CC(Cl)=CC3)NC4CCN5C=CN=C5C4,Z1750869622,449.933,449.933,2.459,-4.75,2,3,79.26,4,https://real.enamine.net/public-enum-files/Z1750869622
CC=1C=CC(=CC1C(=O)NC=2C=CC(=CC2)N3C=C(CO)N=N3)S(C)(=O)=O,Z1750814417,386.427,386.427,0.457,-3.12,2,6,114.18,5,https://real.enamine.net/public-enum-files/Z1750814417
O=C(C=1C=CC=2NC=NC2C1)N3CCC(CN4C=NC=N4)CC3,Z1751301515,310.355,310.355,0.1,-3.159,1,4,79.7,3,https://real.enamine.net/public-enum-files/Z1751301515
CN1N=CC=C1CNC(=O)C2=CN(C)C(=O)C=3C=CC=CC23,Z1865989626,296.325,296.325,0.601,-2.32,1,3,67.23,4,https://real.enamine.net/public-enum-files/Z1865989626
COC=1C=CC(=CC1)C(NC(=O)N2CCC3(C2)C(=O)NC=4C=CC=CC43)C=5C=CC(C)=CC5,Z1752207837,441.523,441.523,3.561,-5.662,2,3,70.67,4,https://real.enamine.net/public-enum-files/Z1752207837
CC=1C=C(NC(=O)C2=CC(=NN2C)C(C)(C)C)N(N1)C=3C=C(C)N=C(C)N3,Z1457970371,367.449,367.449,2.162,-2.767,1,5,90.52,4,https://real.enamine.net/public-enum-files/Z1457970371
NC(=O)C1CN(CCO1)C(=O)NC2CCC=3C=CC(=CC32)C=4C=CC=CC4,Z1752851016,365.427,365.427,2.718,-5.193,2,3,84.66,3,https://real.enamine.net/public-enum-files/Z1752851016
COC=1C=CC(=CC1OC)CCN(C)C(=O)CN2CC(C)(C)C2(C)C,Z1354788641,348.481,348.481,3.794,-2.443,0,4,42.01,7,https://real.enamine.net/public-enum-files/Z1354788641
CC(C)(C)C(CN1CCC=2C=CC=CC2C1)NC(=O)CNCC3CC3,Z2438866385,343.507,343.507,3.821,-3.152,2,3,44.37,8,https://real.enamine.net/public-enum-files/Z2438866385
O=C(NCC1CCC(F)(F)C1)C=2C=CC(=CC2)CN3N=NC=4C=CC=CC43,Z1967463796,370.397,370.397,3.028,-4.863,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z1967463796
COC=1C=C(CNC=2N=CN=C3C2N=CN3C4CC4)C=5C=CC=CC5N1,Z2212410325,346.387,346.387,3.17,-4.735,1,6,77.75,5,https://real.enamine.net/public-enum-files/Z2212410325
O=C(C1CC=2C=CC=CC2C1)N3CSCC3C(=O)N4CCCC4,Z1869811558,330.446,330.446,2.647,-4.221,0,2,40.62,4,https://real.enamine.net/public-enum-files/Z1869811558
O=C1NC2(CCCCC2)C(=O)N1C3CCN(C3)C=4C=CC(Cl)=CC4Cl,Z1869785504,382.284,382.284,4.198,-5.917,1,3,52.65,2,https://real.enamine.net/public-enum-files/Z1869785504
O=C(NCC=1C=CC(=CC1)C(=O)N2CCOCC2)N3CCC4=C(C3)N=NN4C=5C=CC=CC5,Z2212656233,446.503,446.503,1.176,-4.349,1,5,92.59,4,https://real.enamine.net/public-enum-files/Z2212656233
CC=1N=C2C=CC=CC2=CC1C(=O)NCCC=3C=CC=C(C3)C(=O)O,Z1870087348,334.369,334.369,3.491,-4.321,2,4,79.29,6,https://real.enamine.net/public-enum-files/Z1870087348
COCC(C)(NC(=O)C1=CC(=CC=N1)N2C=CC=N2)C(=O)O,Z1870005954,304.302,304.302,0.863,-1.403,2,6,106.34,7,https://real.enamine.net/public-enum-files/Z1870005954
CN(C)C=1C=CC=C(CNC(=O)C2=CC=3C=CC=CC3C(=O)O2)N1,Z1916302674,323.347,323.347,2.112,-4.417,1,4,71.53,5,https://real.enamine.net/public-enum-files/Z1916302674
COC=1N=C(C)C=CC1C(=O)N2CCCCC2CC(=O)O,Z1870115207,292.331,292.331,1.969,-2.368,1,5,79.73,5,https://real.enamine.net/public-enum-files/Z1870115207
CO[C@H]1C[C@H](C2=NN=C(C)O2)N(CC3=NC(=CS3)C(C)(C)C)C1,Z1755426750,336.454,336.454,0.946,-1.081,0,5,64.28,5,https://real.enamine.net/public-enum-files/Z1755426750
CC(=O)N(CC(=O)O)C1CCCN(CC1)C(=O)C(C=2C=CC=CC2)N3C=CC=N3,Z1917898793,398.457,398.457,1.603,-2.631,1,5,95.74,6,https://real.enamine.net/public-enum-files/Z1917898793
COCC=1C=CC=CC1NCC2=CN=C3C=CC=C(C)N23,Z1462472808,281.353,281.353,2.65,-2.803,1,3,38.56,5,https://real.enamine.net/public-enum-files/Z1462472808
O=C(NC=1C=NC(=NC1)C2CC2)N3CC4(CCC4)C3C=5C=CC=CC5,Z2215500054,334.416,334.416,2.964,-3.669,1,3,58.12,5,https://real.enamine.net/public-enum-files/Z2215500054
COC=1C=C(OC)C=2N=CN=C(C2C1)N3CCOC4(CCCC4)C3,Z1918502226,329.394,329.394,3.477,-4.142,0,6,56.71,3,https://real.enamine.net/public-enum-files/Z1918502226
CN1C=C(C=N1)C2=NN(C)C=C2NC(=O)C=3C=CC(=CC3)C(N)=O,Z1872977120,324.338,324.338,-0.904,-2.082,2,4,107.83,5,https://real.enamine.net/public-enum-files/Z1872977120
CCN1C=CN=C1[C@H]2OCCC[C@@H]2NC(=O)C3=CC=C(Br)O3,Z1756749380,368.226,368.226,1.484,-3.498,1,3,69.29,5,https://real.enamine.net/public-enum-files/Z1756749380
O=C1NC(=O)C=2C=C(C=CC12)S(=O)(=O)N3CC4(CCCC4)C=5C=CC=CC53,Z1359473764,382.435,382.435,3.887,-5.431,1,4,83.55,2,https://real.enamine.net/public-enum-files/Z1359473764
CCCC1=CC(=O)N2N=C(NCC(C=3C=CC(Cl)=CC3)N4C=CC=N4)SC2=N1,Z1359585761,414.913,414.913,3.1,-5.879,1,5,74.88,7,https://real.enamine.net/public-enum-files/Z1359585761
CN(CC1=NC=2CCCCC2S1)C=3C=C(N=CN3)N4CCOCC4,Z1874183178,345.464,345.464,2.475,-3.367,0,6,54.38,4,https://real.enamine.net/public-enum-files/Z1874183178
CCCNC(=O)C=1C=CC=C(C1)C(=O)N(C)CC=2C=C(F)C=C(F)C2,Z1874436785,346.372,346.372,3.312,-4.885,1,2,49.41,6,https://real.enamine.net/public-enum-files/Z1874436785
O=C(C=1C=CC=2NC=CC2C1)N3CCC(CC3)C4=CNC=N4,Z1360733115,294.352,294.352,1.103,-3.615,2,2,64.78,3,https://real.enamine.net/public-enum-files/Z1360733115
COC=1C=CC(=CC1)C2=NOC(CCC(=O)N3CCC(CC3)C4=CNC=N4)=N2,Z1360734484,381.429,381.429,0.347,-3.126,1,5,97.14,7,https://real.enamine.net/public-enum-files/Z1360734484
CC1CCC(CCC(=O)N2CCC(CC2)C3=NN=CN3)O1,Z1361020102,292.377,292.377,-0.206,-1.856,1,4,71.11,4,https://real.enamine.net/public-enum-files/Z1361020102
CC=1N=CC=CC1OCC2=NN=NN2CC3CCOCC3,Z1878393951,289.334,289.334,0.934,-0.944,0,6,74.95,5,https://real.enamine.net/public-enum-files/Z1878393951
CC=1C=CC=2NC(=NC2C1)C3CCCN3C(=O)C=4C=CC(=NC4)C(C)C,Z1471336878,348.442,348.442,3.667,-4.817,1,3,61.88,3,https://real.enamine.net/public-enum-files/Z1471336878
CN1C=C(C=N1)C=2C=NC=C(C2)C3=NC(=NO3)C=4C=CC(=NC4)C(=O)N5CCN(C)CC5,Z1685496526,430.464,430.464,0.506,-3.083,0,7,106.07,4,https://real.enamine.net/public-enum-files/Z1685496526
CC1=NN=C(N1)C=2C=CC=C(C2)C3=NOC(=N3)C4(C)CCCO4,Z1685320310,311.339,311.339,1.382,-4.145,1,5,89.72,3,https://real.enamine.net/public-enum-files/Z1685320310
O=C(C=1C=C(Cl)C=CC1NCC2=NC=NN2C=3C=CC=CC3)N4CCCC4,Z2179114552,381.859,381.859,2.641,-4.912,1,4,63.05,5,https://real.enamine.net/public-enum-files/Z2179114552
CC(NC(=O)C=1C=CC(=CC1)C(=O)O)C=2C=NN(C2)CC=3C=CC=CC3,Z1870459079,349.384,349.384,3.296,-3.665,2,4,84.22,7,https://real.enamine.net/public-enum-files/Z1870459079
O=C(O)C(F)(F)F.COC1=CC(=NC(=N1)N2CCCC(C2)C3=NC=4C=C(C)C=CC4N3)OC,Z9043842503,467.443,353.419,3.996,-5.85,1,6,76.16,5,https://real.enamine.net/public-enum-files/Z9043842503
CC=1C=CN=C(C1)OC2CCN(CC2)C=3N=CC(=CC3Cl)C(=O)N4CCOCC4,Z2179650493,416.902,416.902,2.446,-4.74,0,6,67.79,5,https://real.enamine.net/public-enum-files/Z2179650493
COC=1C=CC(=CC1)C2(CNC(=O)C3=CN(C)N=C3C4CC4)CCC2,Z2180884379,339.432,339.432,2.482,-2.829,1,3,56.15,7,https://real.enamine.net/public-enum-files/Z2180884379
O=C(NC=1C=CC=2NN=CC2C1)C=3C=CC=CC3SC=4C=CC=CC4,Z1264198196,345.42,345.42,4.421,-6.368,2,2,57.78,5,https://real.enamine.net/public-enum-files/Z1264198196
NC(=O)C=1C=NC=CC1N2CCC(CC2)C=3C=CC=CN3,Z1687521038,282.341,282.341,1.093,-1.753,1,4,72.11,3,https://real.enamine.net/public-enum-files/Z1687521038
O=C1NC2(CCCC2)C(=O)N1CCC3=NC(=NO3)C4(CCC4)C=5C=CC=CC5,Z1688991244,380.441,380.441,2.416,-3.894,1,4,88.33,5,https://real.enamine.net/public-enum-files/Z1688991244
CCN1C(=NN=C1N2CCCN(CC2)C(C)=O)C3=CC=4CC(C)CCC4S3,Z2182824236,387.544,387.544,3.083,-5.267,0,4,54.26,3,
CC1(CO)CCN(CC1)C(=O)NCCCN2C=CC=3C=CC=CC32,Z1687943794,329.437,329.437,2.609,-2.258,2,2,57.5,7,https://real.enamine.net/public-enum-files/Z1687943794
COCCC(=O)N1CCC(CC1)NC(=O)N2CC(O)(C2)C=3C=CC=CC3,Z2183241816,361.436,361.436,0.664,-2.982,2,4,82.11,5,https://real.enamine.net/public-enum-files/Z2183241816
NC(=O)C1(CNC(=O)C2CC3=CC=CC=C32)CCOCC1,Z1265908793,288.342,288.342,-0.321,-1.726,2,3,81.42,5,https://real.enamine.net/public-enum-files/Z1265908793
O=C(C1=CNC(=O)C(Br)=C1)N2CCN(CC3=CC=CO3)CC2,Z1265762820,366.21,366.21,0.949,-3.163,1,3,65.79,4,https://real.enamine.net/public-enum-files/Z1265762820
CC(C)C1=CSC(=N1)C2CCCN(C2)C(=O)C3=NNC=4C=CC=CC34,Z1266685863,354.471,354.471,3.25,-4.845,1,3,61.88,3,https://real.enamine.net/public-enum-files/Z1266685863
CC1=NSC(=N1)N2CCN(CC2)C(=O)C3CCCCN3C(=O)C4=CC=CO4,Z1268310164,389.474,389.474,1.612,-4.275,0,5,82.78,3,https://real.enamine.net/public-enum-files/Z1268310164
COC=1C=CC(=CN1)C(=O)N2CCCC(C2)C=3C=C(NN3)C(F)(F)F,Z1269695566,354.328,354.328,2.175,-3.724,1,4,71.11,5,https://real.enamine.net/public-enum-files/Z1269695566
CC(C=1C=CSC1)N2CCN(CC2)C(=O)NC3=NN=C(CC(F)(F)F)S3,Z1693314177,405.464,405.464,2.526,-4.007,1,4,61.36,5,https://real.enamine.net/public-enum-files/Z1693314177
O=C(CCN1CC(O)CC1CO)NC(=O)NCC=2C=CC=CC2,Z1692774161,321.372,321.372,0.722,-1.542,4,5,101.9,9,https://real.enamine.net/public-enum-files/Z1692774161
CC(O)(CNC(=O)NC=1C=NC=2CCOCC2C1)C3=CC=CC(Cl)=C3,Z1693379925,361.823,361.823,2.108,-3.38,3,4,83.48,6,https://real.enamine.net/public-enum-files/Z1693379925
CC=1N=CC=C(N1)NC2CCN(CC2)C=3C=CC(=CN3)C(F)(F)F,Z1272194126,337.344,337.344,2.739,-3.4,1,5,53.94,4,https://real.enamine.net/public-enum-files/Z1272194126
CCN1N=C2CCN(CC(=O)NC=3C=C(Cl)C=CC3OC)CC2=CC1=O,Z1272703445,376.838,376.838,1.326,-2.658,1,5,74.24,5,https://real.enamine.net/public-enum-files/Z1272703445
CC=1NN=C(C(=O)N2CCC(CO)(C2)C=3C=CC=CC3)C1C,Z2207443142,299.368,299.368,0.555,-2.321,2,3,69.22,4,https://real.enamine.net/public-enum-files/Z2207443142
O=C1CC(CN1C2CC2C=3C=CC=CC3)NC=4N=CN=C5NC=CC45,Z1272650732,333.388,333.388,3.34,-5.336,2,4,73.91,4,https://real.enamine.net/public-enum-files/Z1272650732
CC(C=1C=CSC1)N2CCN(CC2)C(=O)C3=CC=4C=CC=CC4C(=O)N3,Z1694422639,367.467,367.467,2.172,-4.735,1,3,52.65,3,https://real.enamine.net/public-enum-files/Z1694422639
CN1CCOC(C1)C(=O)NC(CC=2C=CC=CC2)C(=O)N3CCOCC3,Z1694639043,361.436,361.436,1.172,-2.312,1,5,71.11,5,https://real.enamine.net/public-enum-files/Z1694639043
CC(C(=O)NC=1C=CC=C(C1)C2=NN=NN2C)N3N=NC(=N3)C=4C=CC=CC4,Z1273257833,375.388,375.388,2.835,-4.653,1,7,116.3,5,https://real.enamine.net/public-enum-files/Z1273257833
CC1=NOC(=C1NS(=O)(=O)C2=CC=C3OCCCOC3=C2)C4CC4,Z1696959970,350.391,350.391,0.972,-3.018,1,5,90.66,4,https://real.enamine.net/public-enum-files/Z1696959970
CC1CN(CC(C)S1(=O)=O)C(=O)NC2CCN(CCN(C)C)CC2,Z2190856821,360.517,360.517,0.121,-1.734,1,5,72.96,4,https://real.enamine.net/public-enum-files/Z2190856821
CC(=O)N1CCC(CC1)NC(=O)NCC=2C=CC=C(C2)C3=CC=CN=C3,Z1697575476,352.431,352.431,0.269,-3.727,2,3,74.33,4,https://real.enamine.net/public-enum-files/Z1697575476
COC=1C=CC=CC1N2CCC(C2=O)N3CCN(CC=4C(C)=NN(C)C4C)CC3,Z1400579780,397.515,397.515,2.763,-1.807,0,5,53.84,5,https://real.enamine.net/public-enum-files/Z1400579780
CCC(CC)(NC(=O)C=1C=CC(=CC1)OC=2C=CC(C#N)=CC2C)C(N)=O,Z1400924122,365.427,365.427,3.446,-5.743,2,3,105.21,7,https://real.enamine.net/public-enum-files/Z1400924122
CCN1C=NC=2C(=NC=NC21)NC3CCN(C3)C(=O)CCC=4C=CC=CC4,Z1401290789,364.445,364.445,2.221,-3.956,1,5,75.94,6,https://real.enamine.net/public-enum-files/Z1401290789
CC=1NN=C2N=CC(=CC12)C(=O)NCC3CCCC3NS(C)(=O)=O,Z1401916082,351.426,351.426,1.361,-2.882,3,5,116.84,6,https://real.enamine.net/public-enum-files/Z1401916082
CC=1N=CC=CC1NC(=O)C=2C=CN(N2)C=3C=CC=C(Cl)C3,Z1303530283,312.754,312.754,2.825,-3.626,1,3,59.81,4,https://real.enamine.net/public-enum-files/Z1303530283
O=C(OCC1CCC1)C2=CN=C3C(C=NN3CC=4C=CC=CC4)=C2,Z1291486083,321.374,321.374,4.069,-4.734,0,3,57.01,6,https://real.enamine.net/public-enum-files/Z1291486083
CC1=NN(C)C(C)=C1CC(C)NC(=O)NCC=2C=CC(=NC2)N3C=CN=C3,Z1282468590,367.449,367.449,0.51,-1.815,2,4,89.66,6,https://real.enamine.net/public-enum-files/Z1282468590
CC1CC1CNC(=O)N[C@@H](CC=2C=CC=CC2)C(=O)N(C)C=3C=CC=CC3,Z1305472128,365.47,365.47,3.995,-5.163,2,2,61.44,7,https://real.enamine.net/public-enum-files/Z1305472128
O=C(NCC=1C=CC=C(C1)N2C=CN=C2)NCC(CO)CC=3C=CC=CC3Cl,Z1306826628,398.886,398.886,3.483,-4.112,3,3,79.18,8,https://real.enamine.net/public-enum-files/Z1306826628
COC=1C=CC(=CC1OC)CCCNC(=O)N2C(C)CCC2C,Z1408068698,320.427,320.427,3.154,-2.915,1,3,50.8,8,https://real.enamine.net/public-enum-files/Z1408068698
CC=1C=CC(=CC1)C=2C=NC=C(C2)C(=O)NCC3=CSC=N3,Z1407997290,309.387,309.387,2.807,-4.468,1,3,54.88,5,https://real.enamine.net/public-enum-files/Z1407997290
CCN1N=NN=C1C=2C=CC=C(C2)NC(=O)C3CCCC=4NN=CC43,Z1409381480,337.38,337.38,1.966,-3.118,2,5,101.38,5,https://real.enamine.net/public-enum-files/Z1409381480
CC(O)CCN(C)C(=O)C1CCCN(C1)C(=O)C2=CC=CC3=CC=CC=C23,Z1410872052,368.47,368.47,2.577,-4.564,1,3,60.85,5,https://real.enamine.net/public-enum-files/Z1410872052
CCN1N=C(C)C(C(=O)OCC2=NC(=CS2)C=3C(F)=CC=CC3F)=C1C,Z1701057620,377.41,377.41,4.487,-3.815,0,3,57.01,6,https://real.enamine.net/public-enum-files/Z1701057620
CC(O)(CN1C=CC=CC1=O)C(=O)N2CCC3=CC=C(Cl)C=C3C2,Z1932681922,346.808,346.808,2.029,-3.479,1,3,60.85,4,https://real.enamine.net/public-enum-files/Z1932681922
CC=1NC2=CC=NN2C(=O)C1CC(=O)N3CCC(C)C=4C=CC=C(O)C43,Z1704441996,352.388,352.388,0.918,-3.305,2,5,87.46,2,https://real.enamine.net/public-enum-files/Z1704441996
CC(=O)NC1=CC=CC(C(=O)N2CCC3(CNC(=O)C3)C2)=C1C,Z1919915051,315.368,315.368,-0.682,-2.21,2,3,78.51,4,https://real.enamine.net/public-enum-files/Z1919915051
COC=1C=CC(=CC1OCC=2C=CN=CC2)NC(=O)CC=3C=NC=NC3,Z1916096114,350.372,350.372,0.266,-2.518,1,6,86.23,7,https://real.enamine.net/public-enum-files/Z1916096114
CC=1C=CN(N1)C2=CC=CC=C2NC(=O)N3CCN(CC(F)(F)F)CC3,Z1415539410,367.37,367.37,2.807,-3.192,1,3,53.4,4,https://real.enamine.net/public-enum-files/Z1415539410
CC(CN1CCN(CC1)C=2C=CC=CN2)NC(=O)C3=CNC=4C=CC=NC34,Z1938251107,364.445,364.445,2.45,-2.687,2,5,77.15,5,https://real.enamine.net/public-enum-files/Z1938251107
COC=1C=CC(=CC1F)CNC(=O)N2CCC(C)C(C2)N3C=CN=C3,Z1415614396,346.4,346.4,2.207,-3.099,1,3,59.39,6,https://real.enamine.net/public-enum-files/Z1415614396
COCCC=1C=C(NC(=O)NC2C=3C=CC=CC3CC2O)N(C)N1,Z1731925808,330.382,330.382,0.398,-2.388,3,4,88.41,7,https://real.enamine.net/public-enum-files/Z1731925808
CC(=O)NC1=NC(=CS1)C(=O)N2CCC(CC2)C3=NC=C(C)S3,Z1870895719,350.462,350.462,0.7,-3.334,1,4,75.19,5,https://real.enamine.net/public-enum-files/Z1870895719
COC=1C=CN=C(C1)C(=O)NC=2C=NN(C2)CC3=NN=C4CCCCN34,Z1893065243,353.379,353.379,0.451,-1.084,1,6,99.75,5,https://real.enamine.net/public-enum-files/Z1893065243
CC=1C=CC2=C(C1)N=C(CNC(=O)CN3CCOCC3)N2C,Z1713064328,302.372,302.372,1.256,-1.349,1,4,59.39,5,https://real.enamine.net/public-enum-files/Z1713064328
CN(C)C(=O)CN1C=C(N=N1)C(=O)N2CCOCC=3C=CC=CC32,Z1940735857,329.355,329.355,-0.614,-2.141,0,5,80.56,5,https://real.enamine.net/public-enum-files/Z1940735857
O=C(C1=CNN2C1=NC(=O)C=3C=CC=CC32)N4CCCC(CN5C=NC=6C=CC=CC65)C4,Z1820210859,426.472,426.472,1.853,-5.651,1,6,82.83,4,https://real.enamine.net/public-enum-files/Z1820210859
CC(C)NC(=O)N1CCC[C@H]1C(=O)NC2CCN(CC2)C=3C=CC=CN3,Z1419384752,359.467,359.467,0.971,-3.331,2,4,77.57,4,https://real.enamine.net/public-enum-files/Z1419384752
CC1=NN(C)C=2N=C(C=C(C(=O)NC3=NC=CN(C)C3=O)C12)C4CC4,Z1317665932,338.365,338.365,0.167,-2.022,1,5,92.48,4,https://real.enamine.net/public-enum-files/Z1317665932
O=C(C=1C=CN=C(C1)C(=O)N2CCCC3(CC3)C2)N4CCCC5(CC5)C4,Z1721152084,353.459,353.459,1.31,-3.071,0,3,53.51,4,https://real.enamine.net/public-enum-files/Z1721152084
CC=1C=CC=NC1N(C)C(=O)C=2C=CC=NC2N3CCOCC3,Z1940820073,312.367,312.367,-0.116,-3.074,0,5,58.56,4,https://real.enamine.net/public-enum-files/Z1940820073
COC=1C=CC=C2C1CCC2NC(=O)N3CCN(CC4=CSC=N4)CC3,Z1418925798,372.486,372.486,2.415,-2.984,1,4,57.7,4,https://real.enamine.net/public-enum-files/Z1418925798
NC(=O)C1CCCN1C2CCN(CC2)C(=O)C=3C=CC(=NC3)OC=4C=CC=CC4Cl,Z1319437793,428.912,428.912,1.477,-4.631,1,4,88.76,6,https://real.enamine.net/public-enum-files/Z1319437793
CC1=NC(C)=C(O1)C(=O)NCC(=O)N2CCC(CC=3C=CC=CC3)CC2,Z1319775015,355.432,355.432,1.908,-3.328,1,3,75.44,5,https://real.enamine.net/public-enum-files/Z1319775015
O=C(NC(C=1C=CC=C(Cl)C1)C2CCCCC2)C=3C=CC(=O)NN3,Z1422257462,345.824,345.824,2.919,-5.719,2,3,70.56,5,https://real.enamine.net/public-enum-files/Z1422257462
