smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id
CCN(CC)c1nccc(NCCCc2cccc(Cl)c2)n1,0.0069,0.0063,0.0045,0.0014,0.533,0.0874,0.036,0.0199,0.0336,0.002,0.0015,0.0032,0.5444,0.0644,0.0278,0.042,0.1006,0.0035,0.0034,0.0079,0.0801,0.0032,0.0032,0.0106,0.1942,0.014,0.0113,0.019,0.068,0.0121,0.0072,0.007,0.0414,0.0161,0.003,0.0003,0.1282,0.4252,0.4745,0.0201,0.8898,0.2762,0.3814,0.6599,0.3408,0.178,0.0232,0.0109,0.0124,0.3996,0.6256,0.8,178
CC(C)Cc1cc(N2CCN(c3ncc(I)cn3)CC2)nc(N)n1,0.0032,0.0028,0.002,0.0006,0.5238,0.1351,0.0582,0.0229,0.1046,0.01,0.006,0.0059,0.5531,0.1581,0.0619,0.0407,0.1165,0.0044,0.0042,0.0089,0.1595,0.0102,0.0087,0.0161,0.4094,0.0673,0.0402,0.0329,0.1,0.0195,0.0106,0.0085,0.0,0.0001,0.0,0.0,0.0258,0.1013,0.024,0.0001,0.0002,0.0566,0.0722,0.1707,0.166,0.2189,0.0453,0.0213,0.0152,0.0685,0.7021,0.8,177
Cc1csc2c(N3CCN(S(=O)(=O)c4cccc(Cl)c4Cl)CC3)nc(N)nc12,0.0076,0.0071,0.0051,0.0016,0.5291,0.0775,0.0359,0.0314,0.0515,0.0036,0.0025,0.004,0.4249,0.0249,0.0135,0.0352,0.0451,0.0012,0.0015,0.0053,0.1705,0.0114,0.0095,0.0168,0.0799,0.0039,0.0042,0.012,0.0538,0.0093,0.0058,0.0063,0.9737,0.9589,0.8974,0.0181,0.0812,0.3645,0.7818,0.2584,0.9346,0.5043,0.2818,0.5039,0.3216,0.2596,0.122,0.1084,0.0145,0.448,0.6861,0.808989,176
Nc1nc(NCCC(c2ccccc2)c2ccccc2)ncc1F,0.0028,0.0023,0.0017,0.0005,0.4481,0.0558,0.026,0.0184,0.0375,0.0023,0.0017,0.0034,0.5259,0.0658,0.0287,0.0398,0.0268,0.0006,0.0008,0.0039,0.0666,0.0025,0.0025,0.0096,0.1394,0.0085,0.0077,0.0158,0.0647,0.0115,0.0069,0.0068,0.0002,0.3566,0.05,0.0001,0.0551,0.1703,0.3312,0.0019,0.1727,0.1518,0.2574,0.4379,0.261,0.1458,0.0562,0.014,0.0109,0.2044,0.762,0.762712,175
Cc1cc(NCC(N)c2ccccc2)c2cccc(OC(F)(F)F)c2n1,0.0191,0.0195,0.014,0.0046,0.5555,0.1371,0.0545,0.0199,0.0458,0.003,0.0022,0.0038,0.5844,0.0757,0.0317,0.0482,0.1763,0.0081,0.0069,0.0113,0.1762,0.0117,0.0098,0.0175,0.0816,0.0041,0.0044,0.0125,0.1141,0.0231,0.0123,0.0093,0.9782,0.0034,0.0021,0.0003,0.4987,0.5674,0.9534,0.0493,0.9921,0.8605,0.7891,0.597,0.4832,0.3035,0.0318,0.0153,0.0142,0.6434,0.6364,0.781609,173
NCCCN(Cc1cc(Cl)cc(Cl)c1)C(=O)Nc1ccc(F)cc1,0.0066,0.006,0.0043,0.0013,0.4835,0.0619,0.0278,0.0201,0.0648,0.0049,0.0033,0.0045,0.5937,0.0889,0.0364,0.0493,0.143,0.0058,0.0052,0.0097,0.2957,0.0322,0.0233,0.0237,0.237,0.0202,0.0153,0.022,0.1155,0.0235,0.0123,0.0092,0.1764,0.0195,0.0036,0.0004,0.4588,0.6343,0.8898,0.8817,0.9833,0.8286,0.8128,0.7719,0.5553,0.2351,0.0292,0.0146,0.0156,0.7574,0.6114,0.758621,172
Cc1cc(Cl)ccc1Oc1ccc(CN2CCc3cnc(N)nc3C2)cc1,0.0017,0.0014,0.001,0.0003,0.4985,0.0583,0.0257,0.0203,0.0601,0.0044,0.003,0.0043,0.5747,0.0755,0.0315,0.0456,0.0623,0.0018,0.002,0.0061,0.1511,0.0089,0.0076,0.0151,0.3132,0.0339,0.0228,0.0258,0.0867,0.0162,0.0091,0.0079,0.0,0.0022,0.0,0.0,0.0283,0.1976,0.0964,0.0334,0.0167,0.0971,0.1047,0.1634,0.19,0.1943,0.0225,0.0114,0.0139,0.1031,0.6547,0.757143,170
c1ccc2c(NCCCNCc3ccc4[nH]ccc4c3)ccnc2c1,0.0051,0.0045,0.0033,0.001,0.5924,0.0818,0.0343,0.031,0.0753,0.006,0.0039,0.005,0.6311,0.0869,0.0361,0.0618,0.2333,0.0129,0.0101,0.0138,0.2452,0.0212,0.0164,0.0213,0.402,0.0592,0.0368,0.0339,0.1241,0.0255,0.0133,0.0097,0.988,0.0,0.0,0.0,0.0157,0.3739,0.1781,0.6846,0.1388,0.6211,0.2699,0.2389,0.2419,0.3663,0.0331,0.0171,0.0197,0.307,0.6868,0.8,169
Cc1cn2c(=O)cc(Cn3c(=O)cnc4c(F)cccc43)nc2s1,0.016,0.0161,0.0115,0.0038,0.5356,0.3393,0.1538,0.0234,0.126,0.0139,0.008,0.0069,0.6026,0.1104,0.0456,0.0564,0.2946,0.0208,0.015,0.0164,0.182,0.0137,0.0114,0.0183,0.2851,0.0316,0.022,0.0256,0.1019,0.0204,0.0111,0.0089,0.0055,0.2078,0.0846,0.0044,0.0237,0.0675,0.0018,0.0012,0.0121,0.016,0.0875,0.1019,0.1621,0.2388,0.086,0.0403,0.0182,0.0526,0.649,0.804878,166
C[C@@H](NC(=O)OC(C)(C)C)C(=O)Cn1cc(Cl)nc(Cl)c1=O,0.0083,0.0077,0.0055,0.0018,0.4082,0.3205,0.1423,0.0103,0.086,0.0077,0.0048,0.0053,0.4736,0.3373,0.1346,0.0293,0.1836,0.0088,0.0073,0.0113,0.1921,0.0151,0.0121,0.0179,0.3346,0.0451,0.0285,0.0267,0.1096,0.0224,0.012,0.0092,0.0,0.0,0.0,0.0,0.0033,0.0594,0.0029,0.0033,0.0002,0.0644,0.0164,0.1406,0.078,0.1996,0.0849,0.0386,0.0124,0.0409,0.6096,0.795455,165
Cc1cc(Br)cc(C=O)c1OCc1ccc(Cl)c([N+](=O)[O-])c1,0.0026,0.0021,0.0015,0.0005,0.3798,0.0424,0.0226,0.02,0.1096,0.011,0.0064,0.006,0.5915,0.0838,0.0368,0.0604,0.257,0.0164,0.0125,0.0152,0.1485,0.0092,0.0079,0.0155,0.3329,0.0455,0.0293,0.0282,0.1334,0.0286,0.0145,0.01,0.0,0.0,0.0,0.0,0.1467,0.2701,0.4515,0.0061,0.2554,0.6048,0.4162,0.2919,0.2245,0.2173,0.0265,0.0146,0.0173,0.2964,0.6134,0.733333,164
CN(C)CCC1CCN(c2ncnc3c(Cl)cccc23)C1,0.0078,0.0072,0.0052,0.0016,0.5427,0.0964,0.0398,0.0214,0.0406,0.0025,0.0019,0.0035,0.483,0.0367,0.018,0.0387,0.2102,0.0107,0.0086,0.0123,0.1455,0.0084,0.0074,0.0155,0.1782,0.0127,0.0107,0.0193,0.0974,0.0188,0.0103,0.0084,0.0002,0.0,0.0,0.0001,0.02,0.0899,0.0165,0.0132,0.1776,0.0639,0.0599,0.2737,0.0635,0.1895,0.0215,0.0113,0.0134,0.0865,0.6494,0.811765,162
Cc1ccc2c(C)cc(N3CCN(c4nc(C(=O)O)cs4)CC3)nc2c1,0.0029,0.0024,0.0018,0.0005,0.2441,0.0155,0.0104,0.0165,0.0407,0.0026,0.0019,0.0037,0.4721,0.0394,0.0197,0.0402,0.0189,0.0004,0.0006,0.0034,0.032,0.0009,0.001,0.0066,0.066,0.0032,0.0037,0.0117,0.073,0.0134,0.0079,0.0075,0.0004,0.4957,0.1361,0.0005,0.0942,0.2526,0.1439,0.0003,0.0425,0.3704,0.1098,0.3023,0.2303,0.1056,0.0637,0.0204,0.0101,0.1718,0.6463,0.776119,161
CNc1ncc(CNC(C)Cc2c(Cl)cccc2Cl)cn1,0.0011,0.0009,0.0006,0.0002,0.515,0.0781,0.0325,0.0182,0.0446,0.0029,0.0021,0.0036,0.5459,0.0718,0.0304,0.0411,0.1459,0.0059,0.0052,0.0096,0.0643,0.0024,0.0024,0.0093,0.2864,0.0283,0.0195,0.0235,0.0555,0.0096,0.0059,0.0063,0.0,0.0,0.0,0.0,0.0747,0.229,0.0339,0.0714,0.0791,0.1844,0.2091,0.2256,0.1522,0.1843,0.0222,0.011,0.0124,0.1399,0.6703,0.824561,158
NCc1cccc(C(=O)Nc2ccnc(Sc3ccccn3)c2)n1,0.0023,0.0019,0.0014,0.0004,0.4934,0.187,0.0776,0.0159,0.048,0.0032,0.0023,0.0039,0.579,0.1121,0.0448,0.0455,0.0672,0.002,0.0022,0.0064,0.0616,0.0022,0.0023,0.0092,0.1711,0.012,0.0101,0.0183,0.057,0.0099,0.0061,0.0065,0.0001,0.0073,0.0048,0.0005,0.0161,0.1888,0.0075,0.0,0.0355,0.1749,0.0539,0.2686,0.3348,0.1644,0.0375,0.0169,0.0118,0.12,0.6169,0.781818,157
NCCOc1ccnc(NC(=O)c2cccc3scnc23)c1,0.0021,0.0017,0.0012,0.0004,0.5162,0.192,0.0786,0.0172,0.0597,0.0044,0.003,0.0043,0.613,0.1571,0.0596,0.0488,0.1292,0.0051,0.0047,0.0092,0.1003,0.0047,0.0044,0.012,0.2675,0.0254,0.0182,0.0233,0.0751,0.0137,0.008,0.0073,0.0068,0.0698,0.0067,0.0001,0.042,0.182,0.0176,0.0013,0.2712,0.4619,0.1555,0.3465,0.2263,0.1967,0.0527,0.0205,0.0136,0.1894,0.6031,0.789474,156
Nc1nccc(Cl)c1CNCCc1ccc2ccccc2n1,0.0015,0.0012,0.0009,0.0003,0.5271,0.0611,0.0261,0.0213,0.0709,0.0055,0.0036,0.0047,0.5825,0.0685,0.0293,0.0494,0.2197,0.0114,0.009,0.0125,0.1389,0.0077,0.0068,0.0145,0.325,0.0368,0.0244,0.0264,0.0995,0.0193,0.0104,0.0084,0.0022,0.0001,0.0,0.0,0.0188,0.2433,0.0625,0.0107,0.0001,0.2892,0.1062,0.2903,0.2259,0.2186,0.0235,0.0123,0.0153,0.1385,0.6338,0.729167,155
NCC(Nc1ccc2cccnc2n1)c1ccc2ccccc2c1,0.0061,0.0056,0.004,0.0012,0.5504,0.0755,0.0314,0.0226,0.0736,0.0058,0.0038,0.0048,0.6511,0.1193,0.0472,0.0636,0.0976,0.0034,0.0034,0.0079,0.1993,0.0145,0.0118,0.0184,0.282,0.0276,0.0196,0.0246,0.102,0.0199,0.0108,0.0086,0.9632,0.0828,0.0637,0.0064,0.3075,0.1696,0.3398,0.8251,0.0178,0.2727,0.409,0.3071,0.2604,0.325,0.0394,0.0217,0.0176,0.3232,0.6224,0.755556,154
CN(C[C@@H]1CCCCN1Cc1ccccc1)c1nc(N)c2ccccc2n1,0.0051,0.0044,0.0032,0.001,0.5459,0.0632,0.0265,0.0223,0.0397,0.0024,0.0018,0.0034,0.5856,0.0755,0.0317,0.0492,0.1802,0.0082,0.0068,0.011,0.2112,0.0159,0.0126,0.0186,0.2737,0.0253,0.0181,0.0234,0.0777,0.0141,0.0081,0.0074,0.1705,0.0047,0.0022,0.0018,0.0312,0.1236,0.0019,0.0,0.4397,0.0812,0.0603,0.245,0.2241,0.2322,0.0237,0.0123,0.0154,0.1341,0.6244,0.730769,153
NCCN(Cc1ccccc1)C(=O)c1cn2cc(Cl)cnc2n1,0.0024,0.0021,0.0015,0.0004,0.4295,0.0721,0.0331,0.016,0.0674,0.0053,0.0035,0.0046,0.5629,0.1514,0.0586,0.0407,0.0862,0.0028,0.0029,0.0072,0.1132,0.0058,0.0053,0.0129,0.29,0.0305,0.0209,0.0243,0.0645,0.0115,0.0069,0.0068,0.0,0.0003,0.0,0.0,0.0141,0.0574,0.0013,0.0002,0.0007,0.0599,0.0489,0.1778,0.1922,0.1796,0.0313,0.0147,0.0125,0.0614,0.6841,0.791667,151
Nc1ncc2c(n1)CN(c1ncnc3ccc(O)cc13)C2,0.0014,0.0011,0.0008,0.0002,0.508,0.11,0.0459,0.0181,0.0414,0.0026,0.0019,0.0036,0.5109,0.0519,0.0237,0.0398,0.0777,0.0025,0.0026,0.0069,0.0941,0.0043,0.0041,0.0118,0.1721,0.0121,0.0101,0.0181,0.0548,0.0095,0.0059,0.0063,0.0,0.0002,0.0004,0.0002,0.139,0.1042,0.0032,0.0216,0.0116,0.0672,0.1516,0.113,0.1761,0.1623,0.0216,0.0106,0.0117,0.0875,0.6737,0.8,149
Cc1cn(Cc2ccc(C3CCCCC3)cc2)c(=O)n1-c1ccccc1Cl,0.0032,0.0028,0.002,0.0006,0.4328,0.0486,0.0235,0.0192,0.034,0.002,0.0015,0.0032,0.4583,0.0318,0.0161,0.0361,0.0521,0.0014,0.0017,0.0056,0.0866,0.0037,0.0036,0.0113,0.1575,0.0103,0.009,0.0174,0.0658,0.0117,0.007,0.0069,0.4759,0.0894,0.0243,0.0017,0.3251,0.3947,0.3105,0.232,0.4328,0.5379,0.5953,0.5804,0.2636,0.1963,0.0224,0.0099,0.0113,0.408,0.6204,0.794521,147
Cc1c(Cl)nc(-c2ccccn2)nc1NCCC1CCCNCC1,0.0042,0.0038,0.0027,0.0008,0.6049,0.1513,0.0632,0.0332,0.0691,0.0054,0.0036,0.0048,0.6152,0.0924,0.0385,0.0588,0.1589,0.007,0.0061,0.0108,0.1853,0.0128,0.0107,0.0183,0.2699,0.0265,0.0195,0.0261,0.1468,0.0322,0.0161,0.0108,0.0001,0.0,0.0,0.0003,0.064,0.2494,0.047,0.0737,0.6766,0.4048,0.0403,0.3321,0.147,0.2283,0.0368,0.0178,0.0182,0.2261,0.6312,0.811765,143
Nc1nc(N[C@@H]2CCCc3ccccc32)cc(C(F)F)n1,0.0033,0.0027,0.002,0.0006,0.4778,0.0774,0.0348,0.0199,0.0668,0.0051,0.0034,0.0046,0.5612,0.091,0.0377,0.0442,0.0415,0.0011,0.0014,0.0051,0.2905,0.032,0.0237,0.025,0.1318,0.0081,0.0075,0.0161,0.0888,0.0169,0.0094,0.008,0.0001,0.0002,0.0001,0.0,0.1016,0.1586,0.0822,0.0007,0.0379,0.0363,0.2378,0.33,0.1613,0.1846,0.0261,0.0133,0.0137,0.1274,0.7106,0.826923,140
CN(CCn1ccnc1)c1nc(Cl)nc2ccn(CC(=O)O)c12,0.0021,0.0018,0.0013,0.0004,0.4549,0.0851,0.0379,0.0168,0.053,0.0038,0.0027,0.0042,0.5472,0.1072,0.0438,0.0415,0.099,0.0035,0.0034,0.0078,0.1346,0.0078,0.0069,0.0143,0.1605,0.0111,0.0095,0.0175,0.0925,0.0179,0.01,0.0083,0.0001,0.0002,0.0002,0.0006,0.0252,0.1507,0.0162,0.0008,0.0276,0.237,0.1003,0.1873,0.0905,0.1715,0.0265,0.0129,0.0124,0.0928,0.6254,0.80597,139
CC1CCCC(C)N1C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Cl,0.0148,0.0144,0.0104,0.0035,0.243,0.0152,0.0101,0.0152,0.0709,0.0057,0.0037,0.0047,0.5751,0.0701,0.0318,0.0587,0.1863,0.0093,0.0078,0.0121,0.1908,0.0148,0.0121,0.0186,0.2877,0.0338,0.0235,0.0268,0.1233,0.026,0.0135,0.0097,0.001,0.0027,0.0019,0.0021,0.3829,0.2783,0.778,0.9888,0.9206,0.5896,0.7578,0.5829,0.3739,0.1881,0.0213,0.0128,0.0168,0.6281,0.7853,0.6875,136
CC1(CNC2CCc3nc(N)ncc3C2)CCCc2ccccc21,0.0052,0.0045,0.0033,0.001,0.5763,0.1106,0.0432,0.0212,0.0799,0.0065,0.0041,0.005,0.5502,0.0601,0.0263,0.0438,0.0918,0.003,0.0031,0.0075,0.1801,0.012,0.0099,0.017,0.3167,0.0341,0.023,0.026,0.0976,0.0187,0.0102,0.0083,0.0035,0.0011,0.0,0.0,0.0123,0.1004,0.0003,0.0009,0.0009,0.045,0.056,0.09,0.1029,0.2112,0.0279,0.0137,0.0144,0.0454,0.6959,0.819444,134
CN(C)c1ncc2c(n1)CCC(Nc1ncnc(Cl)c1NC=O)C2,0.0007,0.0005,0.0004,0.0001,0.4571,0.2456,0.1036,0.0127,0.0495,0.0034,0.0024,0.0039,0.5226,0.1273,0.0511,0.0365,0.1427,0.0059,0.0053,0.0096,0.0679,0.0026,0.0027,0.0097,0.23,0.02,0.0149,0.0207,0.0622,0.011,0.0067,0.0067,0.0,0.0,0.0,0.0,0.0046,0.0272,0.0005,0.0009,0.0007,0.0097,0.0444,0.0557,0.0874,0.1703,0.0463,0.0208,0.0111,0.0257,0.6103,0.858696,133
CCc1ccc2c(c1)[C@@H](Nc1nc(N)nc(Cl)c1Br)CCO2,0.0113,0.0108,0.0078,0.0025,0.4791,0.0613,0.0278,0.0201,0.0835,0.0072,0.0045,0.0052,0.5885,0.0933,0.0382,0.0489,0.1051,0.0038,0.0038,0.0086,0.2691,0.0271,0.0202,0.0227,0.1757,0.0125,0.0104,0.0184,0.1329,0.0284,0.0145,0.0101,0.0,0.0,0.0,0.0,0.0599,0.2723,0.2991,0.1918,0.0571,0.5687,0.3356,0.5989,0.2818,0.205,0.0271,0.0141,0.0152,0.2961,0.6382,0.824742,131
COc1ccnc(N2CCN(c3nc(NCc4ccc(Cl)cc4)c4ccccc4n3)CC2)c1,0.0014,0.0011,0.0008,0.0002,0.1963,0.0087,0.0067,0.0162,0.0253,0.0013,0.0011,0.0028,0.2871,0.0094,0.0065,0.0252,0.032,0.0008,0.001,0.0044,0.0595,0.0021,0.0022,0.0091,0.0457,0.0019,0.0023,0.0089,0.0413,0.0068,0.0046,0.0056,0.1224,0.4077,0.2355,0.0459,0.0806,0.2593,0.0288,0.0,0.1798,0.381,0.2258,0.5841,0.1446,0.0901,0.0489,0.029,0.0131,0.2093,0.6556,0.767442,130
CC(C)c1cc(C(C)C)c(S(=O)(=O)N2C3CCCC2CC(N)C3)c(C(C)C)c1,0.0015,0.0012,0.0009,0.0003,0.0512,0.0015,0.0018,0.0079,0.026,0.0014,0.0011,0.0028,0.0901,0.0014,0.0016,0.011,0.0126,0.0003,0.0004,0.0026,0.0468,0.0015,0.0016,0.0079,0.0167,0.0005,0.0009,0.0054,0.0433,0.0072,0.0047,0.0056,0.0788,0.4385,0.003,0.0,0.136,0.1874,0.0286,0.1019,0.1668,0.374,0.173,0.5036,0.2134,0.0408,0.0504,0.0018,0.0048,0.2094,0.6265,0.833333,126
O=[N+]([O-])c1cc(F)c(S(=O)(=O)NCc2ncccc2Cl)cc1Cl,0.0037,0.0032,0.0023,0.0007,0.4222,0.084,0.0396,0.0173,0.0946,0.0089,0.0054,0.0056,0.5513,0.0948,0.0393,0.0427,0.3094,0.023,0.016,0.0161,0.234,0.0225,0.0172,0.0203,0.2588,0.0269,0.0191,0.0232,0.1118,0.0229,0.0122,0.0092,0.0,0.0,0.0,0.0,0.2648,0.3829,0.8279,0.6234,0.9184,0.6383,0.7145,0.4948,0.3205,0.2206,0.0318,0.0168,0.015,0.5762,0.6695,0.719298,125
CN1CCC(N2CCC(CCN(C)c3ncc(Cl)c(Nc4ccc(F)cc4)n3)CC2)CC1,0.0016,0.0013,0.0009,0.0003,0.5666,0.0949,0.0373,0.0203,0.0397,0.0025,0.0018,0.0034,0.547,0.0621,0.0269,0.0423,0.3179,0.0222,0.0152,0.0154,0.1705,0.0108,0.009,0.0161,0.3313,0.0369,0.0242,0.0261,0.0559,0.0096,0.006,0.0064,0.0006,0.0001,0.0,0.0,0.0382,0.3118,0.2865,0.7254,0.1185,0.4175,0.1538,0.4623,0.2029,0.2257,0.0267,0.0135,0.0145,0.3019,0.6258,0.824742,121
CCCCCCOc1cc(C)ccc1CNc1ccnc(N)n1,0.0119,0.0116,0.0083,0.0026,0.5497,0.2268,0.0906,0.0183,0.0652,0.0049,0.0033,0.0045,0.6067,0.2254,0.0845,0.0474,0.2354,0.013,0.0102,0.0136,0.2124,0.0164,0.0131,0.0196,0.4414,0.0747,0.0436,0.0345,0.1335,0.0284,0.0145,0.0101,0.2758,0.0658,0.0193,0.0021,0.2617,0.326,0.3798,0.0207,0.4066,0.3098,0.1599,0.5206,0.3311,0.2813,0.0741,0.0319,0.017,0.3018,0.6523,0.75,120
c1ccc(CN(CCNc2ccnc3c2ccc2cccnc23)c2ccccn2)cc1,0.0091,0.0089,0.0064,0.0019,0.5604,0.1411,0.0563,0.021,0.0366,0.0022,0.0017,0.0034,0.4373,0.0278,0.0146,0.0347,0.1963,0.0098,0.008,0.0121,0.1536,0.0093,0.008,0.0157,0.122,0.0071,0.0067,0.0153,0.0648,0.0115,0.0069,0.0069,0.015,0.0015,0.0009,0.0018,0.1141,0.3061,0.2531,0.3872,0.9512,0.7089,0.152,0.44,0.1638,0.1772,0.0243,0.0122,0.0125,0.3863,0.6381,0.818182,119
O=C(O)c1cccc2c(NCC[C@H]3CCCO3)ccnc12,0.0076,0.0068,0.005,0.0016,0.392,0.042,0.0243,0.0314,0.1062,0.0108,0.0067,0.0071,0.4383,0.0288,0.0161,0.0441,0.0958,0.0038,0.004,0.0102,0.1736,0.0128,0.0113,0.0219,0.2704,0.04,0.0349,0.0549,0.1845,0.0462,0.0227,0.0138,0.0015,0.0022,0.0014,0.0224,0.2267,0.3337,0.2322,0.0035,0.7002,0.457,0.6833,0.3427,0.1418,0.1855,0.0215,0.0141,0.0231,0.3468,0.697,0.783133,118
c1ccc(CC2NCCC2Nc2ncc3c(n2)CCC3)cc1,0.0016,0.0013,0.0009,0.0003,0.51,0.0653,0.0276,0.0187,0.0341,0.002,0.0015,0.0032,0.5674,0.0759,0.0317,0.0444,0.1285,0.0048,0.0045,0.0089,0.1032,0.0047,0.0044,0.0121,0.2392,0.0197,0.0147,0.0212,0.057,0.0098,0.0061,0.0064,0.004,0.0062,0.0002,0.0,0.0557,0.1743,0.0081,0.0399,0.0726,0.1452,0.1542,0.1728,0.1635,0.1828,0.0211,0.0102,0.0128,0.1096,0.6228,0.837838,115
Cc1sc(N(C)Cc2cc(F)cc(C(F)(F)F)c2)nc1C(=O)O,0.0271,0.0279,0.0203,0.0072,0.2362,0.0154,0.0104,0.0152,0.056,0.0041,0.0029,0.0044,0.4605,0.0394,0.0196,0.0372,0.021,0.0005,0.0007,0.0036,0.0718,0.0029,0.003,0.0106,0.0386,0.0016,0.0021,0.0086,0.1037,0.0209,0.0114,0.009,0.0001,0.4563,0.2142,0.001,0.3378,0.3879,0.7841,0.9696,0.944,0.4399,0.8152,0.7379,0.4625,0.1128,0.0632,0.0316,0.0107,0.6532,0.6564,0.807692,113
CC(C)Cc1ccc(CC(=O)NCCCc2ccc3c(n2)NCCC3)cc1,0.0038,0.0033,0.0024,0.0007,0.15,0.0059,0.005,0.0137,0.0291,0.0016,0.0013,0.003,0.2703,0.0083,0.006,0.026,0.0244,0.0006,0.0008,0.0039,0.0708,0.0027,0.0027,0.0101,0.0369,0.0014,0.0019,0.0081,0.069,0.0123,0.0073,0.0071,0.7187,0.7848,0.4699,0.0092,0.1154,0.148,0.0616,0.0453,0.6977,0.3158,0.1885,0.3886,0.2719,0.1526,0.0912,0.0553,0.0091,0.2481,0.7154,0.809917,112
COc1cc(CCNC(C)c2ccc3ccccc3n2)cc(O)c1OC,0.0017,0.0014,0.001,0.0003,0.5684,0.071,0.0297,0.0257,0.0875,0.0074,0.0047,0.0053,0.6632,0.134,0.0522,0.0661,0.2257,0.012,0.0094,0.013,0.2034,0.0149,0.0119,0.0184,0.3016,0.0323,0.0225,0.0271,0.0991,0.0192,0.0105,0.0085,0.126,0.075,0.0031,0.0001,0.1251,0.1672,0.0085,0.5627,0.1243,0.1957,0.0301,0.1497,0.3243,0.253,0.0408,0.0161,0.0183,0.1875,0.6231,0.711538,111
CC(C)Cc1cc(N[C@@H](CO)CCc2ccccc2)nc(N)n1,0.007,0.0064,0.0046,0.0014,0.5211,0.0791,0.0346,0.0234,0.0617,0.0045,0.0031,0.0044,0.5548,0.068,0.0295,0.0455,0.0721,0.0023,0.0024,0.0069,0.1784,0.0119,0.01,0.0175,0.294,0.0307,0.0217,0.0267,0.0864,0.0162,0.0091,0.0079,0.0908,0.0241,0.0081,0.0013,0.0514,0.1344,0.0933,0.0,0.0024,0.045,0.0493,0.2599,0.1461,0.2074,0.027,0.0137,0.015,0.0869,0.6303,0.772727,110
NCCc1ccc(CNc2ccc3cc(Cl)cnc3n2)cc1,0.0017,0.0014,0.001,0.0003,0.481,0.067,0.0293,0.0179,0.0393,0.0024,0.0018,0.0035,0.5824,0.0923,0.0374,0.0458,0.1282,0.0049,0.0045,0.009,0.1031,0.0048,0.0045,0.0121,0.2968,0.0306,0.0209,0.0244,0.0585,0.0102,0.0063,0.0065,0.004,0.0013,0.0003,0.0001,0.1751,0.2889,0.331,0.1305,0.5204,0.3869,0.4822,0.5984,0.2739,0.1883,0.0239,0.0118,0.0133,0.3542,0.622,0.822581,109
CCOC(=O)C(CC)(CC)CNc1ncc(C#N)c(N)n1,0.0014,0.0011,0.0008,0.0002,0.4531,0.1487,0.0638,0.0144,0.0376,0.0023,0.0017,0.0034,0.4037,0.0311,0.0161,0.0293,0.039,0.001,0.0013,0.0049,0.0727,0.0029,0.0029,0.0102,0.0485,0.002,0.0025,0.0093,0.0534,0.0092,0.0058,0.0063,0.0,0.0,0.0001,0.0,0.0071,0.0544,0.0003,0.0,0.0,0.0131,0.0099,0.1566,0.0538,0.1233,0.022,0.0106,0.0087,0.0328,0.6057,0.791667,105
CCOc1ccnc(N2CCN(C(=O)c3cc4scc(C(=O)O)c4[nH]3)CC2)n1,0.0053,0.0048,0.0035,0.0011,0.3844,0.0481,0.0279,0.0313,0.1146,0.0123,0.0075,0.0073,0.6144,0.1625,0.0705,0.0767,0.0241,0.0006,0.0008,0.004,0.0623,0.0024,0.0025,0.0099,0.2414,0.025,0.0195,0.0282,0.0904,0.0175,0.0099,0.0085,0.0016,0.7893,0.6006,0.0075,0.0235,0.0536,0.0816,0.0231,0.0596,0.0566,0.0381,0.1078,0.1552,0.1709,0.1181,0.0825,0.0194,0.0666,0.6511,0.764706,104
