smiles,A_baumanii_fold_0,E_coli_fold_0,K_pneumoniae_fold_0,P_aeruginosa_fold_0,A_baumanii_fold_1,E_coli_fold_1,K_pneumoniae_fold_1,P_aeruginosa_fold_1,A_baumanii_fold_2,E_coli_fold_2,K_pneumoniae_fold_2,P_aeruginosa_fold_2,A_baumanii_fold_3,E_coli_fold_3,K_pneumoniae_fold_3,P_aeruginosa_fold_3,A_baumanii_fold_4,E_coli_fold_4,K_pneumoniae_fold_4,P_aeruginosa_fold_4,A_baumanii_fold_5,E_coli_fold_5,K_pneumoniae_fold_5,P_aeruginosa_fold_5,A_baumanii_fold_6,E_coli_fold_6,K_pneumoniae_fold_6,P_aeruginosa_fold_6,A_baumanii_fold_7,E_coli_fold_7,K_pneumoniae_fold_7,P_aeruginosa_fold_7,A_baumanii_fold_8,E_coli_fold_8,K_pneumoniae_fold_8,P_aeruginosa_fold_8,N_gonorrhoeae_fold_0,N_gonorrhoeae_fold_1,N_gonorrhoeae_fold_2,N_gonorrhoeae_fold_3,N_gonorrhoeae_fold_4,N_gonorrhoeae_fold_5,N_gonorrhoeae_fold_6,N_gonorrhoeae_fold_7,N_gonorrhoeae_fold_8,A_baumanii_avg,E_coli_avg,K_pneumoniae_avg,P_aeruginosa_avg,N_gonorrhoeae_avg,druglikeness,novelty,cluster_id
NC(=NCc1ccc(Br)cc1)NCCCCC1CCCC1,0.0355,0.038,0.0275,0.0098,0.2666,0.0137,0.009,0.0179,0.078,0.0063,0.004,0.005,0.4914,0.0349,0.0173,0.0404,0.1294,0.005,0.0047,0.0095,0.1385,0.0076,0.0067,0.0148,0.3323,0.038,0.0255,0.0286,0.1692,0.0393,0.019,0.0118,0.003,0.0004,0.0001,0.0001,0.1551,0.3968,0.0511,0.9853,0.4364,0.581,0.6085,0.6142,0.5193,0.1826,0.0204,0.0127,0.0153,0.4831,0.7193,0.813559,154
Cc1cc(NCC(N)c2ccccc2)c2cccc(OC(F)(F)F)c2n1,0.0191,0.0195,0.014,0.0046,0.5555,0.1371,0.0545,0.0199,0.0458,0.003,0.0022,0.0038,0.5844,0.0757,0.0317,0.0482,0.1763,0.0081,0.0069,0.0113,0.1762,0.0117,0.0098,0.0175,0.0816,0.0041,0.0044,0.0125,0.1141,0.0231,0.0123,0.0093,0.9782,0.0034,0.0021,0.0003,0.4987,0.5674,0.9534,0.0493,0.9921,0.8605,0.7891,0.597,0.4832,0.3035,0.0318,0.0153,0.0142,0.6434,0.6364,0.781609,153
NCCCN(Cc1cc(Cl)cc(Cl)c1)C(=O)Nc1ccc(F)cc1,0.0066,0.006,0.0043,0.0013,0.4835,0.0619,0.0278,0.0201,0.0648,0.0049,0.0033,0.0045,0.5937,0.0889,0.0364,0.0493,0.143,0.0058,0.0052,0.0097,0.2957,0.0322,0.0233,0.0237,0.237,0.0202,0.0153,0.022,0.1155,0.0235,0.0123,0.0092,0.1764,0.0195,0.0036,0.0004,0.4588,0.6343,0.8898,0.8817,0.9833,0.8286,0.8128,0.7719,0.5553,0.2351,0.0292,0.0146,0.0156,0.7574,0.6114,0.758621,152
c1ccc2c(NCCCNCc3ccc4[nH]ccc4c3)ccnc2c1,0.0051,0.0045,0.0033,0.001,0.5924,0.0818,0.0343,0.031,0.0753,0.006,0.0039,0.005,0.6311,0.0869,0.0361,0.0618,0.2333,0.0129,0.0101,0.0138,0.2452,0.0212,0.0164,0.0213,0.402,0.0592,0.0368,0.0339,0.1241,0.0255,0.0133,0.0097,0.988,0.0,0.0,0.0,0.0157,0.3739,0.1781,0.6846,0.1388,0.6211,0.2699,0.2389,0.2419,0.3663,0.0331,0.0171,0.0197,0.307,0.6868,0.8,150
Cc1cn2c(=O)cc(Cn3c(=O)cnc4c(F)cccc43)nc2s1,0.016,0.0161,0.0115,0.0038,0.5356,0.3393,0.1538,0.0234,0.126,0.0139,0.008,0.0069,0.6026,0.1104,0.0456,0.0564,0.2946,0.0208,0.015,0.0164,0.182,0.0137,0.0114,0.0183,0.2851,0.0316,0.022,0.0256,0.1019,0.0204,0.0111,0.0089,0.0055,0.2078,0.0846,0.0044,0.0237,0.0675,0.0018,0.0012,0.0121,0.016,0.0875,0.1019,0.1621,0.2388,0.086,0.0403,0.0182,0.0526,0.649,0.804878,147
C[C@@H](NC(=O)OC(C)(C)C)C(=O)Cn1cc(Cl)nc(Cl)c1=O,0.0083,0.0077,0.0055,0.0018,0.4082,0.3205,0.1423,0.0103,0.086,0.0077,0.0048,0.0053,0.4736,0.3373,0.1346,0.0293,0.1836,0.0088,0.0073,0.0113,0.1921,0.0151,0.0121,0.0179,0.3346,0.0451,0.0285,0.0267,0.1096,0.0224,0.012,0.0092,0.0,0.0,0.0,0.0,0.0033,0.0594,0.0029,0.0033,0.0002,0.0644,0.0164,0.1406,0.078,0.1996,0.0849,0.0386,0.0124,0.0409,0.6096,0.795455,146
Cc1cc(Br)cc(C=O)c1OCc1ccc(Cl)c([N+](=O)[O-])c1,0.0026,0.0021,0.0015,0.0005,0.3798,0.0424,0.0226,0.02,0.1096,0.011,0.0064,0.006,0.5915,0.0838,0.0368,0.0604,0.257,0.0164,0.0125,0.0152,0.1485,0.0092,0.0079,0.0155,0.3329,0.0455,0.0293,0.0282,0.1334,0.0286,0.0145,0.01,0.0,0.0,0.0,0.0,0.1467,0.2701,0.4515,0.0061,0.2554,0.6048,0.4162,0.2919,0.2245,0.2173,0.0265,0.0146,0.0173,0.2964,0.6134,0.733333,145
Cc1ccc2c(C)cc(N3CCN(c4nc(C(=O)O)cs4)CC3)nc2c1,0.0029,0.0024,0.0018,0.0005,0.2441,0.0155,0.0104,0.0165,0.0407,0.0026,0.0019,0.0037,0.4721,0.0394,0.0197,0.0402,0.0189,0.0004,0.0006,0.0034,0.032,0.0009,0.001,0.0066,0.066,0.0032,0.0037,0.0117,0.073,0.0134,0.0079,0.0075,0.0004,0.4957,0.1361,0.0005,0.0942,0.2526,0.1439,0.0003,0.0425,0.3704,0.1098,0.3023,0.2303,0.1056,0.0637,0.0204,0.0101,0.1718,0.6463,0.776119,142
NCc1cccc(C(=O)Nc2ccnc(Sc3ccccn3)c2)n1,0.0023,0.0019,0.0014,0.0004,0.4934,0.187,0.0776,0.0159,0.048,0.0032,0.0023,0.0039,0.579,0.1121,0.0448,0.0455,0.0672,0.002,0.0022,0.0064,0.0616,0.0022,0.0023,0.0092,0.1711,0.012,0.0101,0.0183,0.057,0.0099,0.0061,0.0065,0.0001,0.0073,0.0048,0.0005,0.0161,0.1888,0.0075,0.0,0.0355,0.1749,0.0539,0.2686,0.3348,0.1644,0.0375,0.0169,0.0118,0.12,0.6169,0.781818,139
NCCOc1ccnc(NC(=O)c2cccc3scnc23)c1,0.0021,0.0017,0.0012,0.0004,0.5162,0.192,0.0786,0.0172,0.0597,0.0044,0.003,0.0043,0.613,0.1571,0.0596,0.0488,0.1292,0.0051,0.0047,0.0092,0.1003,0.0047,0.0044,0.012,0.2675,0.0254,0.0182,0.0233,0.0751,0.0137,0.008,0.0073,0.0068,0.0698,0.0067,0.0001,0.042,0.182,0.0176,0.0013,0.2712,0.4619,0.1555,0.3465,0.2263,0.1967,0.0527,0.0205,0.0136,0.1894,0.6031,0.789474,138
Nc1nccc(Cl)c1CNCCc1ccc2ccccc2n1,0.0015,0.0012,0.0009,0.0003,0.5271,0.0611,0.0261,0.0213,0.0709,0.0055,0.0036,0.0047,0.5825,0.0685,0.0293,0.0494,0.2197,0.0114,0.009,0.0125,0.1389,0.0077,0.0068,0.0145,0.325,0.0368,0.0244,0.0264,0.0995,0.0193,0.0104,0.0084,0.0022,0.0001,0.0,0.0,0.0188,0.2433,0.0625,0.0107,0.0001,0.2892,0.1062,0.2903,0.2259,0.2186,0.0235,0.0123,0.0153,0.1385,0.6338,0.729167,137
NCC(Nc1ccc2cccnc2n1)c1ccc2ccccc2c1,0.0061,0.0056,0.004,0.0012,0.5504,0.0755,0.0314,0.0226,0.0736,0.0058,0.0038,0.0048,0.6511,0.1193,0.0472,0.0636,0.0976,0.0034,0.0034,0.0079,0.1993,0.0145,0.0118,0.0184,0.282,0.0276,0.0196,0.0246,0.102,0.0199,0.0108,0.0086,0.9632,0.0828,0.0637,0.0064,0.3075,0.1696,0.3398,0.8251,0.0178,0.2727,0.409,0.3071,0.2604,0.325,0.0394,0.0217,0.0176,0.3232,0.6224,0.755556,136
NCCN(Cc1ccccc1)C(=O)c1cn2cc(Cl)cnc2n1,0.0024,0.0021,0.0015,0.0004,0.4295,0.0721,0.0331,0.016,0.0674,0.0053,0.0035,0.0046,0.5629,0.1514,0.0586,0.0407,0.0862,0.0028,0.0029,0.0072,0.1132,0.0058,0.0053,0.0129,0.29,0.0305,0.0209,0.0243,0.0645,0.0115,0.0069,0.0068,0.0,0.0003,0.0,0.0,0.0141,0.0574,0.0013,0.0002,0.0007,0.0599,0.0489,0.1778,0.1922,0.1796,0.0313,0.0147,0.0125,0.0614,0.6841,0.791667,134
Cc1cn(Cc2ccc(C3CCCCC3)cc2)c(=O)n1-c1ccccc1F,0.0035,0.003,0.0022,0.0007,0.4301,0.0485,0.0233,0.0184,0.0274,0.0015,0.0012,0.0029,0.4251,0.026,0.0138,0.0329,0.0475,0.0013,0.0015,0.0053,0.0649,0.0024,0.0025,0.0095,0.1154,0.0065,0.0063,0.0148,0.0561,0.0097,0.006,0.0064,0.5626,0.5149,0.1795,0.0044,0.2613,0.415,0.3158,0.0464,0.0666,0.4343,0.6414,0.5817,0.2365,0.1925,0.0682,0.0263,0.0106,0.3332,0.6003,0.777778,132
Cc1c(Cl)nc(-c2ccccn2)nc1NCCC1CCCNCC1,0.0042,0.0038,0.0027,0.0008,0.6049,0.1513,0.0632,0.0332,0.0691,0.0054,0.0036,0.0048,0.6152,0.0924,0.0385,0.0588,0.1589,0.007,0.0061,0.0108,0.1853,0.0128,0.0107,0.0183,0.2699,0.0265,0.0195,0.0261,0.1468,0.0322,0.0161,0.0108,0.0001,0.0,0.0,0.0003,0.064,0.2494,0.047,0.0737,0.6766,0.4048,0.0403,0.3321,0.147,0.2283,0.0368,0.0178,0.0182,0.2261,0.6312,0.811765,128
Nc1nc(N[C@@H]2CCCc3ccccc32)cc(C(F)F)n1,0.0033,0.0027,0.002,0.0006,0.4778,0.0774,0.0348,0.0199,0.0668,0.0051,0.0034,0.0046,0.5612,0.091,0.0377,0.0442,0.0415,0.0011,0.0014,0.0051,0.2905,0.032,0.0237,0.025,0.1318,0.0081,0.0075,0.0161,0.0888,0.0169,0.0094,0.008,0.0001,0.0002,0.0001,0.0,0.1016,0.1586,0.0822,0.0007,0.0379,0.0363,0.2378,0.33,0.1613,0.1846,0.0261,0.0133,0.0137,0.1274,0.7106,0.826923,124
CN(CCn1ccnc1)c1nc(Cl)nc2ccn(CC(=O)O)c12,0.0021,0.0018,0.0013,0.0004,0.4549,0.0851,0.0379,0.0168,0.053,0.0038,0.0027,0.0042,0.5472,0.1072,0.0438,0.0415,0.099,0.0035,0.0034,0.0078,0.1346,0.0078,0.0069,0.0143,0.1605,0.0111,0.0095,0.0175,0.0925,0.0179,0.01,0.0083,0.0001,0.0002,0.0002,0.0006,0.0252,0.1507,0.0162,0.0008,0.0276,0.237,0.1003,0.1873,0.0905,0.1715,0.0265,0.0129,0.0124,0.0928,0.6254,0.80597,123
CC1CCCC(C)N1C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1Cl,0.0148,0.0144,0.0104,0.0035,0.243,0.0152,0.0101,0.0152,0.0709,0.0057,0.0037,0.0047,0.5751,0.0701,0.0318,0.0587,0.1863,0.0093,0.0078,0.0121,0.1908,0.0148,0.0121,0.0186,0.2877,0.0338,0.0235,0.0268,0.1233,0.026,0.0135,0.0097,0.001,0.0027,0.0019,0.0021,0.3829,0.2783,0.778,0.9888,0.9206,0.5896,0.7578,0.5829,0.3739,0.1881,0.0213,0.0128,0.0168,0.6281,0.7853,0.6875,120
CC1(CNC2CCc3nc(N)ncc3C2)CCCc2ccccc21,0.0052,0.0045,0.0033,0.001,0.5763,0.1106,0.0432,0.0212,0.0799,0.0065,0.0041,0.005,0.5502,0.0601,0.0263,0.0438,0.0918,0.003,0.0031,0.0075,0.1801,0.012,0.0099,0.017,0.3167,0.0341,0.023,0.026,0.0976,0.0187,0.0102,0.0083,0.0035,0.0011,0.0,0.0,0.0123,0.1004,0.0003,0.0009,0.0009,0.045,0.056,0.09,0.1029,0.2112,0.0279,0.0137,0.0144,0.0454,0.6959,0.819444,118
CN(C)c1ncc2c(n1)CCC(Nc1ncnc(Cl)c1NC=O)C2,0.0007,0.0005,0.0004,0.0001,0.4571,0.2456,0.1036,0.0127,0.0495,0.0034,0.0024,0.0039,0.5226,0.1273,0.0511,0.0365,0.1427,0.0059,0.0053,0.0096,0.0679,0.0026,0.0027,0.0097,0.23,0.02,0.0149,0.0207,0.0622,0.011,0.0067,0.0067,0.0,0.0,0.0,0.0,0.0046,0.0272,0.0005,0.0009,0.0007,0.0097,0.0444,0.0557,0.0874,0.1703,0.0463,0.0208,0.0111,0.0257,0.6103,0.858696,117
CCc1ccc2c(c1)[C@@H](Nc1nc(N)nc(Cl)c1Br)CCO2,0.0113,0.0108,0.0078,0.0025,0.4791,0.0613,0.0278,0.0201,0.0835,0.0072,0.0045,0.0052,0.5885,0.0933,0.0382,0.0489,0.1051,0.0038,0.0038,0.0086,0.2691,0.0271,0.0202,0.0227,0.1757,0.0125,0.0104,0.0184,0.1329,0.0284,0.0145,0.0101,0.0,0.0,0.0,0.0,0.0599,0.2723,0.2991,0.1918,0.0571,0.5687,0.3356,0.5989,0.2818,0.205,0.0271,0.0141,0.0152,0.2961,0.6382,0.824742,115
O=[N+]([O-])c1cc(F)c(S(=O)(=O)NCc2ncccc2Cl)cc1Cl,0.0037,0.0032,0.0023,0.0007,0.4222,0.084,0.0396,0.0173,0.0946,0.0089,0.0054,0.0056,0.5513,0.0948,0.0393,0.0427,0.3094,0.023,0.016,0.0161,0.234,0.0225,0.0172,0.0203,0.2588,0.0269,0.0191,0.0232,0.1118,0.0229,0.0122,0.0092,0.0,0.0,0.0,0.0,0.2648,0.3829,0.8279,0.6234,0.9184,0.6383,0.7145,0.4948,0.3205,0.2206,0.0318,0.0168,0.015,0.5762,0.6695,0.719298,111
CN1CCC(N2CCC(CCN(C)c3ncc(Cl)c(Nc4ccc(F)cc4)n3)CC2)CC1,0.0016,0.0013,0.0009,0.0003,0.5666,0.0949,0.0373,0.0203,0.0397,0.0025,0.0018,0.0034,0.547,0.0621,0.0269,0.0423,0.3179,0.0222,0.0152,0.0154,0.1705,0.0108,0.009,0.0161,0.3313,0.0369,0.0242,0.0261,0.0559,0.0096,0.006,0.0064,0.0006,0.0001,0.0,0.0,0.0382,0.3118,0.2865,0.7254,0.1185,0.4175,0.1538,0.4623,0.2029,0.2257,0.0267,0.0135,0.0145,0.3019,0.6258,0.824742,106
CCCCCCOc1cc(C)ccc1CNc1ccnc(N)n1,0.0119,0.0116,0.0083,0.0026,0.5497,0.2268,0.0906,0.0183,0.0652,0.0049,0.0033,0.0045,0.6067,0.2254,0.0845,0.0474,0.2354,0.013,0.0102,0.0136,0.2124,0.0164,0.0131,0.0196,0.4414,0.0747,0.0436,0.0345,0.1335,0.0284,0.0145,0.0101,0.2758,0.0658,0.0193,0.0021,0.2617,0.326,0.3798,0.0207,0.4066,0.3098,0.1599,0.5206,0.3311,0.2813,0.0741,0.0319,0.017,0.3018,0.6523,0.75,105
c1ccc(CN(CCNc2ccnc3c2ccc2cccnc23)c2ccccn2)cc1,0.0091,0.0089,0.0064,0.0019,0.5604,0.1411,0.0563,0.021,0.0366,0.0022,0.0017,0.0034,0.4373,0.0278,0.0146,0.0347,0.1963,0.0098,0.008,0.0121,0.1536,0.0093,0.008,0.0157,0.122,0.0071,0.0067,0.0153,0.0648,0.0115,0.0069,0.0069,0.015,0.0015,0.0009,0.0018,0.1141,0.3061,0.2531,0.3872,0.9512,0.7089,0.152,0.44,0.1638,0.1772,0.0243,0.0122,0.0125,0.3863,0.6381,0.818182,104
O=C(O)c1cccc2c(NCC[C@H]3CCCO3)ccnc12,0.0076,0.0068,0.005,0.0016,0.392,0.042,0.0243,0.0314,0.1062,0.0108,0.0067,0.0071,0.4383,0.0288,0.0161,0.0441,0.0958,0.0038,0.004,0.0102,0.1736,0.0128,0.0113,0.0219,0.2704,0.04,0.0349,0.0549,0.1845,0.0462,0.0227,0.0138,0.0015,0.0022,0.0014,0.0224,0.2267,0.3337,0.2322,0.0035,0.7002,0.457,0.6833,0.3427,0.1418,0.1855,0.0215,0.0141,0.0231,0.3468,0.697,0.783133,103
Cc1sc(N(C)Cc2cc(F)cc(C(F)(F)F)c2)nc1C(=O)O,0.0271,0.0279,0.0203,0.0072,0.2362,0.0154,0.0104,0.0152,0.056,0.0041,0.0029,0.0044,0.4605,0.0394,0.0196,0.0372,0.021,0.0005,0.0007,0.0036,0.0718,0.0029,0.003,0.0106,0.0386,0.0016,0.0021,0.0086,0.1037,0.0209,0.0114,0.009,0.0001,0.4563,0.2142,0.001,0.3378,0.3879,0.7841,0.9696,0.944,0.4399,0.8152,0.7379,0.4625,0.1128,0.0632,0.0316,0.0107,0.6532,0.6564,0.807692,99
CC(C)Cc1ccc(CC(=O)NCCCc2ccc3c(n2)NCCC3)cc1,0.0038,0.0033,0.0024,0.0007,0.15,0.0059,0.005,0.0137,0.0291,0.0016,0.0013,0.003,0.2703,0.0083,0.006,0.026,0.0244,0.0006,0.0008,0.0039,0.0708,0.0027,0.0027,0.0101,0.0369,0.0014,0.0019,0.0081,0.069,0.0123,0.0073,0.0071,0.7187,0.7848,0.4699,0.0092,0.1154,0.148,0.0616,0.0453,0.6977,0.3158,0.1885,0.3886,0.2719,0.1526,0.0912,0.0553,0.0091,0.2481,0.7154,0.809917,98
COc1cc(CCNC(C)c2ccc3ccccc3n2)cc(O)c1OC,0.0017,0.0014,0.001,0.0003,0.5684,0.071,0.0297,0.0257,0.0875,0.0074,0.0047,0.0053,0.6632,0.134,0.0522,0.0661,0.2257,0.012,0.0094,0.013,0.2034,0.0149,0.0119,0.0184,0.3016,0.0323,0.0225,0.0271,0.0991,0.0192,0.0105,0.0085,0.126,0.075,0.0031,0.0001,0.1251,0.1672,0.0085,0.5627,0.1243,0.1957,0.0301,0.1497,0.3243,0.253,0.0408,0.0161,0.0183,0.1875,0.6231,0.711538,96
CC(C)Cc1cc(N[C@@H](CO)CCc2ccccc2)nc(N)n1,0.007,0.0064,0.0046,0.0014,0.5211,0.0791,0.0346,0.0234,0.0617,0.0045,0.0031,0.0044,0.5548,0.068,0.0295,0.0455,0.0721,0.0023,0.0024,0.0069,0.1784,0.0119,0.01,0.0175,0.294,0.0307,0.0217,0.0267,0.0864,0.0162,0.0091,0.0079,0.0908,0.0241,0.0081,0.0013,0.0514,0.1344,0.0933,0.0,0.0024,0.045,0.0493,0.2599,0.1461,0.2074,0.027,0.0137,0.015,0.0869,0.6303,0.772727,95
C=CCC1(C(=O)OCC)CCN(c2ncc(C#N)c(N)n2)CC1,0.0012,0.0009,0.0007,0.0002,0.4372,0.2317,0.1006,0.0128,0.0417,0.0027,0.002,0.0036,0.4921,0.0919,0.0389,0.0345,0.041,0.0011,0.0013,0.005,0.0465,0.0015,0.0016,0.0079,0.0792,0.0039,0.0042,0.0119,0.0497,0.0085,0.0054,0.006,0.0,0.0002,0.0006,0.0,0.0093,0.0633,0.0015,0.0001,0.0,0.0303,0.0208,0.1319,0.0871,0.1321,0.038,0.0173,0.0091,0.0383,0.6544,0.782051,91
CCOc1ccnc(N2CCN(C(=O)c3cc4scc(C(=O)O)c4[nH]3)CC2)n1,0.0053,0.0048,0.0035,0.0011,0.3844,0.0481,0.0279,0.0313,0.1146,0.0123,0.0075,0.0073,0.6144,0.1625,0.0705,0.0767,0.0241,0.0006,0.0008,0.004,0.0623,0.0024,0.0025,0.0099,0.2414,0.025,0.0195,0.0282,0.0904,0.0175,0.0099,0.0085,0.0016,0.7893,0.6006,0.0075,0.0235,0.0536,0.0816,0.0231,0.0596,0.0566,0.0381,0.1078,0.1552,0.1709,0.1181,0.0825,0.0194,0.0666,0.6511,0.764706,90
O=C(c1ccco1)N1CCCC(CNc2ncc(I)cn2)C1,0.0014,0.0011,0.0008,0.0002,0.4368,0.1167,0.0518,0.0151,0.0451,0.003,0.0022,0.0037,0.5164,0.1433,0.0572,0.0359,0.0693,0.0021,0.0023,0.0065,0.0584,0.0021,0.0022,0.009,0.1225,0.0073,0.0068,0.0148,0.0596,0.0105,0.0064,0.0066,0.0,0.0001,0.0,0.0,0.0067,0.0722,0.0125,0.0001,0.037,0.0129,0.0579,0.0507,0.0634,0.1455,0.0318,0.0144,0.0102,0.0348,0.6735,0.784091,88
O=C(O)c1cncnc1N1CCOC(C(F)(F)C(F)(F)F)C1,0.0029,0.0023,0.0017,0.0005,0.4417,0.1484,0.0642,0.0139,0.054,0.0039,0.0027,0.0041,0.5379,0.1412,0.0559,0.0382,0.0832,0.0027,0.0028,0.0072,0.1126,0.0059,0.0054,0.0132,0.1439,0.0096,0.0085,0.0164,0.0805,0.0152,0.0087,0.0077,0.0,0.0019,0.0003,0.0,0.0104,0.095,0.0054,0.0,0.0012,0.027,0.0206,0.1599,0.0696,0.1619,0.0368,0.0167,0.0113,0.0432,0.6534,0.7625,87
O=C(O)c1nc(-c2cc(F)cc(F)c2)sc1-c1cc(F)cc(F)c1,0.006,0.0052,0.0038,0.0012,0.162,0.0076,0.0063,0.016,0.0488,0.0034,0.0024,0.004,0.377,0.0184,0.011,0.0337,0.035,0.0009,0.0012,0.0046,0.0972,0.0046,0.0044,0.0127,0.0946,0.0053,0.0055,0.0144,0.0933,0.0182,0.0101,0.0084,0.0007,0.3065,0.1198,0.0018,0.3078,0.4491,0.5689,0.9452,0.0351,0.4438,0.5837,0.5997,0.4447,0.1016,0.0411,0.0183,0.0108,0.4865,0.6152,0.814286,85
O=C(O)c1nc(-c2ccccc2)oc1CN1CCc2cc(F)cc(F)c21,0.0082,0.0075,0.0054,0.0018,0.2834,0.0213,0.0133,0.0173,0.051,0.0036,0.0025,0.0042,0.3729,0.0186,0.011,0.0323,0.0291,0.0007,0.001,0.0042,0.0461,0.0015,0.0016,0.0081,0.04,0.0017,0.0022,0.0089,0.0639,0.0115,0.0069,0.0069,0.0,0.128,0.108,0.0012,0.0313,0.1311,0.0792,0.0326,0.0275,0.1472,0.3017,0.4135,0.0625,0.0994,0.0216,0.0169,0.0094,0.1363,0.6127,0.75,84
O=C(O)c1ccccc1Oc1cccc(-c2ccc3c(c2)OCC3)c1,0.0071,0.0064,0.0047,0.0015,0.1138,0.005,0.0049,0.0161,0.0907,0.0083,0.0053,0.0062,0.3691,0.0172,0.0109,0.0394,0.0142,0.0003,0.0005,0.0029,0.1531,0.01,0.009,0.0191,0.2134,0.024,0.0218,0.0395,0.1512,0.0343,0.0172,0.0114,0.0,0.0415,0.0574,0.0037,0.2625,0.3276,0.4612,0.8013,0.9068,0.7021,0.7563,0.6389,0.2833,0.1236,0.0163,0.0146,0.0155,0.5711,0.6669,0.785714,81
CN(CCCN)CCCNC(=O)C(=O)Nc1cccc(C(=O)NCc2ccccc2)c1,0.0058,0.0053,0.0038,0.0011,0.1729,0.0121,0.0117,0.0419,0.1365,0.0152,0.0088,0.0076,0.5101,0.0548,0.0358,0.1268,0.0448,0.0013,0.0016,0.0059,0.1736,0.0118,0.0101,0.0188,0.3228,0.0434,0.032,0.04,0.1183,0.0242,0.0128,0.0096,0.0007,0.0,0.0,0.0136,0.0058,0.1234,0.054,0.0001,0.1578,0.3426,0.2306,0.3633,0.178,0.1651,0.0187,0.013,0.0295,0.1617,0.6361,0.725806,80
O=C(O)c1nc(N2CCC(O)(Cc3ccncc3)CC2)ncc1Cl,0.0028,0.0023,0.0017,0.0005,0.4514,0.1159,0.0504,0.0151,0.0569,0.0042,0.0029,0.0042,0.5307,0.2053,0.0791,0.0358,0.111,0.0041,0.0039,0.0083,0.1416,0.0086,0.0075,0.0147,0.2078,0.0171,0.0132,0.0197,0.0787,0.0147,0.0084,0.0076,0.0,0.0001,0.0,0.0,0.0209,0.0874,0.0009,0.0006,0.0,0.0698,0.0793,0.1382,0.0687,0.1757,0.0414,0.0186,0.0118,0.0518,0.6678,0.781818,73
COc1ccc(CCC(=O)O)cc1-c1cc(F)c(O)c(Cl)c1,0.0024,0.0019,0.0014,0.0004,0.3104,0.024,0.0162,0.0318,0.1272,0.0141,0.0084,0.0078,0.6491,0.1143,0.0499,0.0855,0.0333,0.0009,0.0012,0.0049,0.3415,0.0509,0.0384,0.0378,0.3117,0.0463,0.0358,0.046,0.1679,0.0397,0.0194,0.012,0.0,0.021,0.0308,0.0009,0.7819,0.5915,0.8434,0.9005,0.9669,0.8668,0.8672,0.674,0.3986,0.2159,0.0348,0.0224,0.0252,0.7657,0.6842,0.736842,72
N#Cc1c(Cl)cncc1OCC1(O)CCC2(CC1)OCCO2,0.0023,0.0019,0.0014,0.0004,0.4437,0.1441,0.0623,0.014,0.0574,0.0042,0.0029,0.0042,0.5192,0.0955,0.0396,0.0369,0.0932,0.0032,0.0032,0.0075,0.1526,0.0097,0.0083,0.0154,0.1702,0.0123,0.0102,0.0177,0.0649,0.0116,0.0069,0.0069,0.0,0.0,0.0,0.0,0.0208,0.0779,0.0302,0.0091,0.0006,0.0577,0.0469,0.1248,0.0687,0.1671,0.0314,0.015,0.0114,0.0485,0.6582,0.818182,68
CCOC(=O)C(Cl)COc1cccc(Oc2cnccn2)c1,0.0017,0.0014,0.001,0.0003,0.4565,0.1345,0.058,0.0152,0.0709,0.0057,0.0037,0.0047,0.5257,0.314,0.1224,0.0353,0.3027,0.0215,0.0151,0.0155,0.2711,0.0289,0.0212,0.0221,0.3447,0.0457,0.0289,0.0275,0.0926,0.0178,0.0098,0.0081,0.0,0.0,0.0001,0.0,0.2335,0.1362,0.0195,0.0088,0.0063,0.0711,0.2148,0.1876,0.1043,0.2295,0.0633,0.0289,0.0143,0.1091,0.6229,0.745455,67
CC(C)c1ccccc1Cn1c(=O)n(C)c2ncnc(Cl)c21,0.0047,0.0041,0.0029,0.0009,0.5432,0.1346,0.054,0.0192,0.0747,0.006,0.0039,0.0048,0.536,0.0588,0.0261,0.0425,0.254,0.0151,0.0114,0.0141,0.1761,0.012,0.0099,0.0169,0.2298,0.0193,0.0145,0.0208,0.1094,0.0218,0.0116,0.0088,0.0003,0.0001,0.0,0.0,0.02,0.0503,0.0018,0.0075,0.0195,0.0192,0.0219,0.1948,0.0636,0.2142,0.0302,0.0149,0.0142,0.0443,0.6318,0.789474,66
COC(=O)[C@@H]1C[C@@H](S(C)(=O)=O)CN1c1nc(Cl)ncc1F,0.0061,0.0055,0.004,0.0012,0.4683,0.1289,0.0545,0.015,0.0473,0.0032,0.0023,0.0038,0.5495,0.1927,0.0743,0.0389,0.2177,0.0116,0.0092,0.0124,0.2094,0.0178,0.014,0.0188,0.2486,0.0241,0.0174,0.0222,0.0581,0.0102,0.0063,0.0065,0.0,0.0011,0.0,0.0,0.0138,0.1292,0.0108,0.0024,0.0176,0.0916,0.1397,0.1514,0.1702,0.2006,0.0439,0.0202,0.0132,0.0808,0.6439,0.797619,65
